time	V(a1)	V(a2)	V(a3)	V(a4)	V(v1)	V(v2)	V(vout)	V(vouts)	V(vouts2)
2.574747085525401e+002	7.778293e-003	1.125004e-002	1.163574e-002	8.163990e-003	-2.384398e+000	2.980409e+000	-7.764593e-002	-6.528879e+000	-6.746417e+000
2.575522390637013e+002	7.796253e-003	1.126862e-002	1.164869e-002	8.176317e-003	-2.385434e+000	2.971813e+000	-8.135473e-002	-6.519682e+000	-6.736905e+000
2.576297695748626e+002	7.812865e-003	1.128585e-002	1.166028e-002	8.187296e-003	-2.386789e+000	2.963639e+000	-8.506385e-002	-6.511385e+000	-6.728329e+000
2.577073000860238e+002	7.828131e-003	1.130172e-002	1.167051e-002	8.196928e-003	-2.388465e+000	2.955887e+000	-8.877330e-002	-6.503988e+000	-6.720688e+000
2.577848305971851e+002	7.842050e-003	1.131623e-002	1.167939e-002	8.205211e-003	-2.390462e+000	2.948556e+000	-9.248307e-002	-6.497492e+000	-6.713984e+000
2.578623611083463e+002	7.854621e-003	1.132938e-002	1.168691e-002	8.212147e-003	-2.392779e+000	2.941647e+000	-9.619317e-002	-6.491896e+000	-6.708216e+000
2.579398916195075e+002	7.865846e-003	1.134118e-002	1.169307e-002	8.217734e-003	-2.395416e+000	2.935159e+000	-9.990359e-002	-6.487200e+000	-6.703384e+000
2.580174221306688e+002	7.875724e-003	1.135163e-002	1.169788e-002	8.221974e-003	-2.398374e+000	2.929093e+000	-1.036143e-001	-6.483405e+000	-6.699489e+000
2.580760938688448e+002	7.882072e-003	1.135840e-002	1.170038e-002	8.224054e-003	-2.400883e+000	2.924925e+000	-1.064226e-001	-6.481261e+000	-6.697502e+000
2.581934373451969e+002	7.892095e-003	1.136925e-002	1.170270e-002	8.225542e-003	-2.406543e+000	2.917292e+000	-1.120395e-001	-6.478724e+000	-6.695133e+000
2.582996605349382e+002	7.898046e-003	1.137593e-002	1.170165e-002	8.223764e-003	-2.412413e+000	2.911217e+000	-1.171244e-001	-6.478469e+000	-6.694890e+000
2.584208142268570e+002	7.901179e-003	1.137988e-002	1.169678e-002	8.218080e-003	-2.419998e+000	2.905148e+000	-1.229243e-001	-6.480560e+000	-6.696579e+000
2.584789030817737e+002	7.901302e-003	1.138039e-002	1.169306e-002	8.213975e-003	-2.423972e+000	2.902749e+000	-1.257054e-001	-6.482463e+000	-6.698575e+000
2.585757178399683e+002	7.899538e-003	1.137925e-002	1.168487e-002	8.205162e-003	-2.431070e+000	2.899263e+000	-1.303407e-001	-6.486915e+000	-6.703080e+000
2.586434881707044e+002	7.896858e-003	1.137700e-002	1.167769e-002	8.197548e-003	-2.436417e+000	2.897270e+000	-1.335856e-001	-6.490995e+000	-6.707290e+000
2.587112585014406e+002	7.893010e-003	1.137357e-002	1.166933e-002	8.188765e-003	-2.442046e+000	2.895618e+000	-1.368306e-001	-6.495835e+000	-6.712290e+000
2.587790288321767e+002	7.888020e-003	1.136900e-002	1.165982e-002	8.178839e-003	-2.447964e+000	2.894297e+000	-1.400757e-001	-6.501431e+000	-6.718071e+000
2.588467991629129e+002	7.881916e-003	1.136331e-002	1.164919e-002	8.167799e-003	-2.454167e+000	2.893300e+000	-1.433209e-001	-6.507766e+000	-6.724617e+000
2.589145694936490e+002	7.874733e-003	1.135652e-002	1.163747e-002	8.155679e-003	-2.460648e+000	2.892616e+000	-1.465663e-001	-6.514822e+000	-6.731908e+000
2.589989366400757e+002	7.864074e-003	1.134636e-002	1.162116e-002	8.138874e-003	-2.469149e+000	2.892256e+000	-1.506067e-001	-6.524736e+000	-6.742141e+000
2.590833037865023e+002	7.852145e-003	1.133491e-002	1.160356e-002	8.120797e-003	-2.478005e+000	2.892271e+000	-1.546473e-001	-6.535537e+000	-6.753294e+000
2.591676709329290e+002	7.838946e-003	1.132218e-002	1.158468e-002	8.101450e-003	-2.487216e+000	2.892662e+000	-1.586883e-001	-6.547225e+000	-6.765365e+000
2.592520380793555e+002	7.824477e-003	1.130817e-002	1.156452e-002	8.080832e-003	-2.496781e+000	2.893429e+000	-1.627295e-001	-6.559801e+000	-6.778355e+000
2.593364052257822e+002	7.808738e-003	1.129287e-002	1.154308e-002	8.058943e-003	-2.506700e+000	2.894571e+000	-1.667711e-001	-6.573263e+000	-6.792265e+000
2.594207723722088e+002	7.791730e-003	1.127630e-002	1.152036e-002	8.035784e-003	-2.516974e+000	2.896088e+000	-1.708130e-001	-6.587613e+000	-6.807094e+000
2.595051395186355e+002	7.773451e-003	1.125845e-002	1.149635e-002	8.011354e-003	-2.527602e+000	2.897981e+000	-1.748551e-001	-6.602849e+000	-6.822842e+000
2.595438654219133e+002	7.764865e-003	1.125005e-002	1.148513e-002	7.999945e-003	-2.532550e+000	2.898911e+000	-1.767107e-001	-6.610005e+000	-6.830258e+000
2.595825913251911e+002	7.756148e-003	1.124153e-002	1.147378e-002	7.988404e-003	-2.537543e+000	2.899881e+000	-1.785664e-001	-6.617263e+000	-6.837766e+000
2.596213172284689e+002	7.747300e-003	1.123286e-002	1.146230e-002	7.976731e-003	-2.542581e+000	2.900891e+000	-1.804222e-001	-6.624623e+000	-6.845365e+000
2.596600431317467e+002	7.738320e-003	1.122407e-002	1.145068e-002	7.964927e-003	-2.547663e+000	2.901942e+000	-1.822781e-001	-6.632086e+000	-6.853056e+000
2.596987690350245e+002	7.729209e-003	1.121514e-002	1.143892e-002	7.952991e-003	-2.552790e+000	2.903034e+000	-1.841341e-001	-6.639650e+000	-6.860839e+000
2.597374949383023e+002	7.719966e-003	1.120608e-002	1.142704e-002	7.940924e-003	-2.557962e+000	2.904166e+000	-1.859902e-001	-6.647317e+000	-6.868713e+000
2.597762208415801e+002	7.710592e-003	1.119688e-002	1.141502e-002	7.928725e-003	-2.563179e+000	2.905339e+000	-1.878464e-001	-6.655087e+000	-6.876679e+000
2.598004245311287e+002	7.704712e-003	1.119111e-002	1.140748e-002	7.921080e-003	-2.566450e+000	2.906078e+000	-1.890066e-001	-6.658544e+000	-6.880344e+000
2.598239366866903e+002	7.698965e-003	1.118547e-002	1.140012e-002	7.913618e-003	-2.569640e+000	2.906808e+000	-1.901337e-001	-6.659219e+000	-6.881059e+000
2.598474488422518e+002	7.693202e-003	1.117981e-002	1.139275e-002	7.906139e-003	-2.572839e+000	2.907543e+000	-1.912608e-001	-6.659780e+000	-6.881651e+000
2.598709609978133e+002	7.687423e-003	1.117414e-002	1.138536e-002	7.898645e-003	-2.576046e+000	2.908284e+000	-1.923879e-001	-6.660227e+000	-6.882122e+000
2.598944731533748e+002	7.681628e-003	1.116845e-002	1.137795e-002	7.891135e-003	-2.579261e+000	2.909029e+000	-1.935151e-001	-6.660559e+000	-6.882472e+000
2.599179853089364e+002	7.675818e-003	1.116274e-002	1.137053e-002	7.883609e-003	-2.582485e+000	2.909781e+000	-1.946424e-001	-6.660777e+000	-6.882700e+000
2.599414974644978e+002	7.669991e-003	1.115701e-002	1.136309e-002	7.876067e-003	-2.585717e+000	2.910537e+000	-1.957697e-001	-6.660881e+000	-6.882807e+000
2.599650096200594e+002	7.664149e-003	1.115127e-002	1.135563e-002	7.868510e-003	-2.588958e+000	2.911299e+000	-1.968970e-001	-6.660870e+000	-6.882792e+000
2.599698503579691e+002	7.662947e-003	1.115009e-002	1.135410e-002	7.866954e-003	-2.589622e+000	2.911455e+000	-1.971291e-001	-6.660892e+000	-6.882815e+000
2.603234309490144e+002	7.565567e-003	1.105413e-002	1.123233e-002	7.743769e-003	-2.642304e+000	2.926087e+000	-2.140889e-001	-6.661535e+000	-6.883479e+000
2.606770115400598e+002	7.493793e-003	1.098357e-002	1.113596e-002	7.646182e-003	-2.687687e+000	2.932567e+000	-2.310543e-001	-6.662027e+000	-6.883989e+000
2.610305921311051e+002	7.447625e-003	1.093844e-002	1.106501e-002	7.574196e-003	-2.725770e+000	2.930894e+000	-2.480254e-001	-6.662371e+000	-6.884343e+000
2.613841727221504e+002	7.427063e-003	1.091872e-002	1.101946e-002	7.527809e-003	-2.756556e+000	2.921068e+000	-2.650022e-001	-6.662564e+000	-6.884543e+000
2.617377533131958e+002	7.432108e-003	1.092441e-002	1.099933e-002	7.507021e-003	-2.780042e+000	2.903090e+000	-2.819846e-001	-6.662608e+000	-6.884589e+000
2.620913339042411e+002	7.462758e-003	1.095552e-002	1.100460e-002	7.511834e-003	-2.796230e+000	2.876959e+000	-2.989726e-001	-6.662502e+000	-6.884479e+000
2.624449144952864e+002	7.519015e-003	1.101205e-002	1.103528e-002	7.542246e-003	-2.805119e+000	2.842676e+000	-3.159663e-001	-6.662247e+000	-6.884215e+000
2.625455419841765e+002	7.543234e-003	1.103631e-002	1.105218e-002	7.559110e-003	-2.804873e+000	2.830472e+000	-3.208021e-001	-6.662201e+000	-6.884168e+000
2.626461694730664e+002	7.568753e-003	1.106185e-002	1.107037e-002	7.577275e-003	-2.804234e+000	2.817937e+000	-3.256380e-001	-6.662139e+000	-6.884105e+000
2.627467969619565e+002	7.595573e-003	1.108868e-002	1.108985e-002	7.596740e-003	-2.803204e+000	2.805071e+000	-3.304739e-001	-6.662062e+000	-6.884025e+000
2.628474244508465e+002	7.623693e-003	1.111680e-002	1.111061e-002	7.617506e-003	-2.801782e+000	2.791876e+000	-3.353099e-001	-6.661969e+000	-6.883929e+000
2.629480519397366e+002	7.653114e-003	1.114620e-002	1.113265e-002	7.639572e-003	-2.799967e+000	2.778351e+000	-3.401460e-001	-6.661859e+000	-6.883816e+000
2.630486794286265e+002	7.683835e-003	1.117688e-002	1.115598e-002	7.662939e-003	-2.797761e+000	2.764495e+000	-3.449822e-001	-6.661734e+000	-6.883686e+000
2.631493069175166e+002	7.715857e-003	1.120885e-002	1.118060e-002	7.687606e-003	-2.795162e+000	2.750309e+000	-3.498184e-001	-6.661593e+000	-6.883541e+000
2.631950466851939e+002	7.730386e-003	1.122335e-002	1.119176e-002	7.698792e-003	-2.793995e+000	2.743903e+000	-3.520167e-001	-6.661528e+000	-6.883473e+000
2.632407864528711e+002	7.744928e-003	1.123786e-002	1.120292e-002	7.709992e-003	-2.792825e+000	2.737508e+000	-3.542149e-001	-6.661439e+000	-6.883381e+000
2.632865262205484e+002	7.759485e-003	1.125238e-002	1.121410e-002	7.721206e-003	-2.791652e+000	2.731125e+000	-3.564131e-001	-6.661325e+000	-6.883263e+000
2.633322659882257e+002	7.774055e-003	1.126691e-002	1.122529e-002	7.732434e-003	-2.790475e+000	2.724753e+000	-3.586114e-001	-6.661188e+000	-6.883121e+000
2.633780057559030e+002	7.788640e-003	1.128146e-002	1.123649e-002	7.743676e-003	-2.789296e+000	2.718392e+000	-3.608096e-001	-6.661026e+000	-6.882954e+000
2.634237455235803e+002	7.803239e-003	1.129601e-002	1.124771e-002	7.754932e-003	-2.788114e+000	2.712042e+000	-3.630078e-001	-6.660841e+000	-6.882762e+000
2.634694852912576e+002	7.817852e-003	1.131058e-002	1.125893e-002	7.766203e-003	-2.786929e+000	2.705704e+000	-3.652060e-001	-6.660631e+000	-6.882545e+000
2.634832072215608e+002	7.822208e-003	1.131492e-002	1.126227e-002	7.769555e-003	-2.786582e+000	2.703813e+000	-3.658654e-001	-6.660562e+000	-6.882476e+000
2.634969291518639e+002	7.826554e-003	1.131925e-002	1.126559e-002	7.772899e-003	-2.786237e+000	2.701926e+000	-3.665249e-001	-6.660467e+000	-6.882379e+000
2.635106510821671e+002	7.830892e-003	1.132357e-002	1.126891e-002	7.776234e-003	-2.785896e+000	2.700043e+000	-3.671843e-001	-6.660345e+000	-6.882252e+000
2.635243730124703e+002	7.835222e-003	1.132789e-002	1.127222e-002	7.779561e-003	-2.785556e+000	2.698163e+000	-3.678438e-001	-6.660198e+000	-6.882096e+000
2.635380949427735e+002	7.839543e-003	1.133219e-002	1.127553e-002	7.782879e-003	-2.785220e+000	2.696288e+000	-3.685033e-001	-6.660025e+000	-6.881911e+000
2.635518168730767e+002	7.843855e-003	1.133649e-002	1.127882e-002	7.786189e-003	-2.784886e+000	2.694417e+000	-3.691627e-001	-6.659826e+000	-6.881696e+000
2.635655388033799e+002	7.848158e-003	1.134077e-002	1.128210e-002	7.789490e-003	-2.784554e+000	2.692549e+000	-3.698221e-001	-6.659601e+000	-6.881452e+000
2.635884086872185e+002	7.855305e-003	1.134789e-002	1.128755e-002	7.794965e-003	-2.784010e+000	2.689447e+000	-3.709212e-001	-6.658874e+000	-6.880701e+000
2.635975566407540e+002	7.858154e-003	1.135073e-002	1.128972e-002	7.797146e-003	-2.783795e+000	2.688210e+000	-3.713608e-001	-6.658305e+000	-6.879905e+000
2.636158525478249e+002	7.863837e-003	1.135639e-002	1.129404e-002	7.801491e-003	-2.783369e+000	2.685740e+000	-3.722401e-001	-6.655789e+000	-6.877450e+000
2.636478703851990e+002	7.873725e-003	1.136623e-002	1.130155e-002	7.809039e-003	-2.782642e+000	2.681439e+000	-3.737787e-001	-6.649706e+000	-6.871256e+000
2.637230142892402e+002	7.896838e-003	1.138924e-002	1.131906e-002	7.826661e-003	-2.780966e+000	2.671410e+000	-3.773899e-001	-6.635460e+000	-6.856536e+000
2.637981581932815e+002	7.919180e-003	1.141147e-002	1.133580e-002	7.843512e-003	-2.779509e+000	2.661621e+000	-3.810009e-001	-6.621774e+000	-6.842396e+000
2.638733020973227e+002	7.940751e-003	1.143292e-002	1.135176e-002	7.859594e-003	-2.778273e+000	2.652073e+000	-3.846116e-001	-6.608649e+000	-6.828835e+000
2.639484460013640e+002	7.961553e-003	1.145359e-002	1.136694e-002	7.874905e-003	-2.777257e+000	2.642766e+000	-3.882221e-001	-6.596085e+000	-6.815853e+000
2.640235899054052e+002	7.981584e-003	1.147348e-002	1.138134e-002	7.889446e-003	-2.776460e+000	2.633700e+000	-3.918323e-001	-6.584082e+000	-6.803451e+000
2.640987338094465e+002	8.000845e-003	1.149259e-002	1.139496e-002	7.903216e-003	-2.775884e+000	2.624875e+000	-3.954422e-001	-6.572640e+000	-6.791628e+000
2.641738777134877e+002	8.019336e-003	1.151092e-002	1.140780e-002	7.916217e-003	-2.775527e+000	2.616290e+000	-3.990519e-001	-6.561758e+000	-6.780384e+000
2.643996374184826e+002	8.068219e-003	1.155928e-002	1.143967e-002	7.948608e-003	-2.776231e+000	2.592559e+000	-4.098948e-001	-6.533705e+000	-6.751458e+000
2.646253971234775e+002	8.104338e-003	1.159479e-002	1.145869e-002	7.968239e-003	-2.780554e+000	2.572131e+000	-4.207324e-001	-6.514085e+000	-6.731226e+000
2.648511568284724e+002	8.127692e-003	1.161746e-002	1.146488e-002	7.975108e-003	-2.788495e+000	2.555005e+000	-4.315648e-001	-6.502897e+000	-6.719687e+000
2.650769165334673e+002	8.138281e-003	1.162729e-002	1.145823e-002	7.969215e-003	-2.800054e+000	2.541182e+000	-4.423920e-001	-6.500143e+000	-6.716841e+000
2.653026762384621e+002	8.136106e-003	1.162428e-002	1.143874e-002	7.950562e-003	-2.815232e+000	2.530662e+000	-4.532139e-001	-6.505821e+000	-6.722688e+000
2.655284359434571e+002	8.121165e-003	1.160843e-002	1.140641e-002	7.919147e-003	-2.834028e+000	2.523445e+000	-4.640305e-001	-6.519933e+000	-6.737229e+000
2.657541956484519e+002	8.093460e-003	1.157973e-002	1.136124e-002	7.874970e-003	-2.856443e+000	2.519530e+000	-4.748419e-001	-6.542477e+000	-6.760463e+000
2.658538282113728e+002	8.077445e-003	1.156325e-002	1.133749e-002	7.851688e-003	-2.867532e+000	2.518711e+000	-4.796112e-001	-6.554976e+000	-6.773376e+000
2.659534607742937e+002	8.060113e-003	1.154544e-002	1.131242e-002	7.827090e-003	-2.879067e+000	2.518228e+000	-4.843797e-001	-6.568426e+000	-6.787273e+000
2.660530933372145e+002	8.041464e-003	1.152630e-002	1.128601e-002	7.801176e-003	-2.891047e+000	2.518081e+000	-4.891474e-001	-6.582827e+000	-6.802153e+000
2.661527259001354e+002	8.021498e-003	1.150582e-002	1.125827e-002	7.773946e-003	-2.903474e+000	2.518269e+000	-4.939142e-001	-6.598180e+000	-6.818016e+000
2.662523584630563e+002	8.000216e-003	1.148402e-002	1.122920e-002	7.745401e-003	-2.916347e+000	2.518793e+000	-4.986802e-001	-6.614485e+000	-6.834863e+000
2.663519910259772e+002	7.977617e-003	1.146088e-002	1.119880e-002	7.715540e-003	-2.929666e+000	2.519653e+000	-5.034454e-001	-6.631740e+000	-6.852693e+000
2.664516235888980e+002	7.953702e-003	1.143641e-002	1.116707e-002	7.684364e-003	-2.943431e+000	2.520848e+000	-5.082097e-001	-6.649948e+000	-6.871507e+000
2.664653093805080e+002	7.950442e-003	1.143307e-002	1.116274e-002	7.680107e-003	-2.945323e+000	2.521006e+000	-5.088641e-001	-6.652736e+000	-6.874365e+000
2.664789951721181e+002	7.947175e-003	1.142973e-002	1.115840e-002	7.675842e-003	-2.947218e+000	2.521167e+000	-5.095185e-001	-6.655065e+000	-6.876756e+000
2.664926809637281e+002	7.943900e-003	1.142638e-002	1.115405e-002	7.671570e-003	-2.949117e+000	2.521329e+000	-5.101729e-001	-6.656933e+000	-6.878678e+000
2.665063667553381e+002	7.940617e-003	1.142301e-002	1.114969e-002	7.667290e-003	-2.951019e+000	2.521493e+000	-5.108273e-001	-6.658341e+000	-6.880131e+000
2.665200525469481e+002	7.937326e-003	1.141965e-002	1.114532e-002	7.663003e-003	-2.952925e+000	2.521659e+000	-5.114817e-001	-6.659289e+000	-6.881117e+000
2.665337383385581e+002	7.934028e-003	1.141627e-002	1.114095e-002	7.658707e-003	-2.954835e+000	2.521827e+000	-5.121360e-001	-6.659777e+000	-6.881634e+000
2.665474241301681e+002	7.930722e-003	1.141288e-002	1.113657e-002	7.654404e-003	-2.956748e+000	2.521997e+000	-5.127904e-001	-6.659804e+000	-6.881682e+000
2.666755231396378e+002	7.898355e-003	1.137976e-002	1.109411e-002	7.612705e-003	-2.975201e+000	2.523979e+000	-5.189146e-001	-6.660491e+000	-6.882397e+000
2.668036221491075e+002	7.867311e-003	1.134794e-002	1.105296e-002	7.572332e-003	-2.993335e+000	2.525597e+000	-5.250377e-001	-6.661057e+000	-6.882984e+000
2.669317211585772e+002	7.837591e-003	1.131742e-002	1.101311e-002	7.533284e-003	-3.011150e+000	2.526850e+000	-5.311597e-001	-6.661500e+000	-6.883444e+000
2.670598201680468e+002	7.809194e-003	1.128819e-002	1.097456e-002	7.495562e-003	-3.028646e+000	2.527739e+000	-5.372807e-001	-6.661821e+000	-6.883778e+000
2.671879191775165e+002	7.782121e-003	1.126027e-002	1.093731e-002	7.459165e-003	-3.045824e+000	2.528264e+000	-5.434005e-001	-6.662020e+000	-6.883984e+000
2.673160181869861e+002	7.756371e-003	1.123364e-002	1.090136e-002	7.424094e-003	-3.062683e+000	2.528424e+000	-5.495192e-001	-6.662097e+000	-6.884063e+000
2.674441171964558e+002	7.731945e-003	1.120831e-002	1.086671e-002	7.390349e-003	-3.079222e+000	2.528220e+000	-5.556369e-001	-6.662052e+000	-6.884015e+000
2.677866355860692e+002	7.690609e-003	1.116444e-002	1.079793e-002	7.324104e-003	-3.115927e+000	2.520256e+000	-5.719903e-001	-6.662511e+000	-6.884489e+000
2.681291539756825e+002	7.675136e-003	1.114625e-002	1.075486e-002	7.283746e-003	-3.143731e+000	2.505579e+000	-5.883326e-001	-6.662718e+000	-6.884704e+000
2.684716723652959e+002	7.685528e-003	1.115375e-002	1.073749e-002	7.269273e-003	-3.162637e+000	2.484189e+000	-6.046639e-001	-6.662674e+000	-6.884658e+000
2.688141907549093e+002	7.721783e-003	1.118693e-002	1.074583e-002	7.280687e-003	-3.172642e+000	2.456086e+000	-6.209840e-001	-6.662379e+000	-6.884353e+000
2.691567091445227e+002	7.783902e-003	1.124580e-002	1.077988e-002	7.317987e-003	-3.173749e+000	2.421269e+000	-6.372932e-001	-6.661833e+000	-6.883788e+000
2.694992275341360e+002	7.871885e-003	1.133035e-002	1.083964e-002	7.381173e-003	-3.165956e+000	2.379740e+000	-6.535912e-001	-6.661036e+000	-6.882963e+000
2.698417459237494e+002	7.985733e-003	1.144059e-002	1.092511e-002	7.470246e-003	-3.149263e+000	2.331497e+000	-6.698782e-001	-6.659988e+000	-6.881878e+000
2.698568009002401e+002	7.990574e-003	1.144527e-002	1.092870e-002	7.473999e-003	-3.148594e+000	2.329468e+000	-6.705938e-001	-6.660034e+000	-6.881887e+000
2.698718558767308e+002	7.995422e-003	1.144996e-002	1.093229e-002	7.477758e-003	-3.147923e+000	2.327438e+000	-6.713093e-001	-6.659444e+000	-6.881252e+000
2.698869108532214e+002	8.000276e-003	1.145465e-002	1.093590e-002	7.481523e-003	-3.147251e+000	2.325408e+000	-6.720247e-001	-6.658220e+000	-6.879974e+000
2.699019658297121e+002	8.005136e-003	1.145935e-002	1.093950e-002	7.485295e-003	-3.146576e+000	2.323378e+000	-6.727402e-001	-6.656360e+000	-6.878052e+000
2.699170208062027e+002	8.010001e-003	1.146405e-002	1.094312e-002	7.489073e-003	-3.145900e+000	2.321348e+000	-6.734556e-001	-6.653864e+000	-6.875487e+000
2.699320757826935e+002	8.014873e-003	1.146875e-002	1.094674e-002	7.492857e-003	-3.145222e+000	2.319317e+000	-6.741710e-001	-6.650734e+000	-6.872279e+000
2.699471307591841e+002	8.019751e-003	1.147347e-002	1.095036e-002	7.496647e-003	-3.144542e+000	2.317287e+000	-6.748863e-001	-6.646967e+000	-6.868427e+000
2.700708433920858e+002	8.060982e-003	1.151333e-002	1.098129e-002	7.528940e-003	-3.138609e+000	2.300419e+000	-6.807642e-001	-6.619218e+000	-6.839754e+000
2.701945560249874e+002	8.100815e-003	1.155178e-002	1.101080e-002	7.559838e-003	-3.133144e+000	2.283970e+000	-6.866396e-001	-6.592549e+000	-6.812196e+000
2.703182686578891e+002	8.139250e-003	1.158880e-002	1.103889e-002	7.589343e-003	-3.128146e+000	2.267941e+000	-6.925124e-001	-6.566959e+000	-6.785755e+000
2.704419812907908e+002	8.176287e-003	1.162440e-002	1.106557e-002	7.617453e-003	-3.123615e+000	2.252332e+000	-6.983826e-001	-6.542449e+000	-6.760428e+000
2.705656939236924e+002	8.211927e-003	1.165858e-002	1.109083e-002	7.644169e-003	-3.119552e+000	2.237143e+000	-7.042503e-001	-6.519018e+000	-6.736218e+000
2.706894065565941e+002	8.246169e-003	1.169135e-002	1.111467e-002	7.669492e-003	-3.115956e+000	2.222373e+000	-7.101154e-001	-6.496667e+000	-6.713123e+000
2.708131191894957e+002	8.279013e-003	1.172268e-002	1.113709e-002	7.693420e-003	-3.112827e+000	2.208024e+000	-7.159779e-001	-6.475396e+000	-6.691144e+000
2.710728468032523e+002	8.336414e-003	1.177685e-002	1.117255e-002	7.732114e-003	-3.109756e+000	2.180911e+000	-7.282753e-001	-6.438644e+000	-6.653215e+000
2.713325744170090e+002	8.377250e-003	1.181435e-002	1.119137e-002	7.754263e-003	-3.111973e+000	2.157367e+000	-7.405562e-001	-6.412675e+000	-6.626412e+000
2.715923020307656e+002	8.401522e-003	1.183519e-002	1.119353e-002	7.759867e-003	-3.119477e+000	2.137389e+000	-7.528204e-001	-6.397489e+000	-6.610735e+000
2.718520296445223e+002	8.409228e-003	1.183936e-002	1.117905e-002	7.748924e-003	-3.132268e+000	2.120979e+000	-7.650681e-001	-6.393085e+000	-6.606184e+000
2.721117572582789e+002	8.400370e-003	1.182686e-002	1.114793e-002	7.721436e-003	-3.150347e+000	2.108137e+000	-7.772991e-001	-6.399464e+000	-6.612760e+000
2.723714848720355e+002	8.374946e-003	1.179770e-002	1.110015e-002	7.677402e-003	-3.173713e+000	2.098862e+000	-7.895136e-001	-6.416626e+000	-6.630461e+000
2.726312124857922e+002	8.332958e-003	1.175187e-002	1.103573e-002	7.616823e-003	-3.202366e+000	2.093154e+000	-8.017115e-001	-6.444570e+000	-6.659289e+000
2.727629945212710e+002	8.306561e-003	1.172348e-002	1.099793e-002	7.581002e-003	-3.218773e+000	2.091245e+000	-8.078940e-001	-6.462213e+000	-6.677519e+000
2.728947765567497e+002	8.279151e-003	1.169406e-002	1.095908e-002	7.544174e-003	-3.235633e+000	2.089533e+000	-8.140728e-001	-6.480649e+000	-6.696569e+000
2.730265585922285e+002	8.250728e-003	1.166360e-002	1.091921e-002	7.506338e-003	-3.252947e+000	2.088019e+000	-8.202481e-001	-6.499878e+000	-6.716438e+000
2.731583406277073e+002	8.221293e-003	1.163210e-002	1.087830e-002	7.467496e-003	-3.270715e+000	2.086702e+000	-8.264198e-001	-6.519900e+000	-6.737127e+000
2.732901226631861e+002	8.190845e-003	1.159956e-002	1.083636e-002	7.427646e-003	-3.288937e+000	2.085583e+000	-8.325878e-001	-6.540715e+000	-6.758635e+000
2.734219046986649e+002	8.159384e-003	1.156598e-002	1.079338e-002	7.386789e-003	-3.307613e+000	2.084662e+000	-8.387523e-001	-6.562323e+000	-6.780961e+000
2.735536867341437e+002	8.126910e-003	1.153136e-002	1.074938e-002	7.344924e-003	-3.326744e+000	2.083938e+000	-8.449132e-001	-6.584723e+000	-6.804108e+000
2.736151850173671e+002	8.112568e-003	1.151601e-002	1.072965e-002	7.326203e-003	-3.335447e+000	2.083417e+000	-8.477874e-001	-6.594681e+000	-6.814398e+000
2.736766833005906e+002	8.098629e-003	1.150106e-002	1.071031e-002	7.307885e-003	-3.344029e+000	2.082801e+000	-8.506609e-001	-6.604377e+000	-6.824417e+000
2.737381815838140e+002	8.085093e-003	1.148650e-002	1.069138e-002	7.289972e-003	-3.352491e+000	2.082090e+000	-8.535338e-001	-6.613810e+000	-6.834165e+000
2.737996798670374e+002	8.071960e-003	1.147234e-002	1.067285e-002	7.272462e-003	-3.360833e+000	2.081284e+000	-8.564061e-001	-6.622981e+000	-6.843641e+000
2.738611781502609e+002	8.059230e-003	1.145858e-002	1.065471e-002	7.255357e-003	-3.369053e+000	2.080383e+000	-8.592778e-001	-6.631889e+000	-6.852845e+000
2.739226764334843e+002	8.046902e-003	1.144522e-002	1.063697e-002	7.238656e-003	-3.377154e+000	2.079387e+000	-8.621488e-001	-6.640535e+000	-6.861778e+000
2.739841747167077e+002	8.034977e-003	1.143225e-002	1.061963e-002	7.222360e-003	-3.385133e+000	2.078296e+000	-8.650192e-001	-6.648919e+000	-6.870440e+000
2.739995492875136e+002	8.032118e-003	1.142913e-002	1.061542e-002	7.218407e-003	-3.387086e+000	2.077995e+000	-8.657367e-001	-6.650928e+000	-6.872519e+000
2.740242584191659e+002	8.027594e-003	1.142418e-002	1.060872e-002	7.212127e-003	-3.390201e+000	2.077494e+000	-8.668898e-001	-6.653924e+000	-6.875605e+000
2.740489675508181e+002	8.023176e-003	1.141934e-002	1.060212e-002	7.205953e-003	-3.393280e+000	2.076969e+000	-8.680428e-001	-6.656357e+000	-6.878114e+000
2.740736766824704e+002	8.018864e-003	1.141461e-002	1.059563e-002	7.199886e-003	-3.396322e+000	2.076418e+000	-8.691957e-001	-6.658229e+000	-6.880045e+000
2.740983858141227e+002	8.014659e-003	1.140998e-002	1.058925e-002	7.193925e-003	-3.399329e+000	2.075843e+000	-8.703485e-001	-6.659538e+000	-6.881398e+000
2.741230949457750e+002	8.010560e-003	1.140545e-002	1.058297e-002	7.188071e-003	-3.402299e+000	2.075243e+000	-8.715013e-001	-6.660285e+000	-6.882173e+000
2.741478040774272e+002	8.006567e-003	1.140104e-002	1.057679e-002	7.182323e-003	-3.405234e+000	2.074618e+000	-8.726539e-001	-6.660470e+000	-6.882370e+000
2.741725132090795e+002	8.002680e-003	1.139672e-002	1.057072e-002	7.176682e-003	-3.408132e+000	2.073968e+000	-8.738065e-001	-6.660093e+000	-6.881989e+000
2.743604454736449e+002	7.976378e-003	1.136715e-002	1.052781e-002	7.137040e-003	-3.429139e+000	2.068197e+000	-8.825696e-001	-6.660753e+000	-6.882686e+000
