time	V(a1)	V(vout)	V(vouts2)	V(n001)
4.728215056552128e+002	8.392160e-003	1.897746e+000	1.599426e+000	8.385624e-003
4.730417221367061e+002	8.373600e-003	1.899866e+000	1.566724e+000	8.375479e-003
4.735852840401799e+002	8.329885e-003	1.904924e+000	1.474720e+000	8.350541e-003
4.737198937828992e+002	8.320304e-003	1.906144e+000	1.451114e+000	8.344389e-003
4.738177793207182e+002	8.313786e-003	1.907020e+000	1.434006e+000	8.339920e-003
4.738930776606943e+002	8.309054e-003	1.907687e+000	1.421021e+000	8.336485e-003
4.739865365206249e+002	8.303541e-003	1.908507e+000	1.405198e+000	8.332227e-003
4.740754721240062e+002	8.298680e-003	1.909282e+000	1.390497e+000	8.328180e-003
4.741661642264746e+002	8.294122e-003	1.910064e+000	1.375985e+000	8.324056e-003
4.742723659449264e+002	8.289305e-003	1.910971e+000	1.359674e+000	8.319232e-003
4.743798855619952e+002	8.284996e-003	1.911878e+000	1.344136e+000	8.314354e-003
4.745542634571678e+002	8.279198e-003	1.913323e+000	1.321436e+000	8.306457e-003
4.748324616902091e+002	8.272719e-003	1.915586e+000	1.289671e+000	8.293889e-003
4.749643369502591e+002	8.270654e-003	1.916640e+000	1.276777e+000	8.287947e-003
4.750604556307750e+002	8.269472e-003	1.917395e+000	1.268738e+000	8.283621e-003
4.752210379982495e+002	8.267962e-003	1.918636e+000	1.257443e+000	8.276405e-003
4.753961167088166e+002	8.266729e-003	1.919964e+000	1.247651e+000	8.268554e-003
4.756080358492702e+002	8.265349e-003	1.921534e+000	1.238851e+000	8.259072e-003
4.761982427237076e+002	8.257496e-003	1.925708e+000	1.222884e+000	8.232795e-003
4.763711849592828e+002	8.252972e-003	1.926876e+000	1.218212e+000	8.225131e-003
4.765520359359259e+002	8.246798e-003	1.928069e+000	1.212056e+000	8.217135e-003
4.767264929933589e+002	8.239358e-003	1.929193e+000	1.204201e+000	8.209439e-003
4.768361352257547e+002	8.233924e-003	1.929886e+000	1.197985e+000	8.204611e-003
4.770138982466308e+002	8.223913e-003	1.930984e+000	1.185292e+000	8.196798e-003
4.772971611673295e+002	8.205173e-003	1.932693e+000	1.160376e+000	8.184385e-003
4.774320566794714e+002	8.195246e-003	1.933487e+000	1.146226e+000	8.178490e-003
4.776052959519728e+002	8.181797e-003	1.934480e+000	1.124832e+000	8.170935e-003
4.778671819607645e+002	8.160591e-003	1.935932e+000	1.087201e+000	8.159547e-003
4.780076961160801e+002	8.148736e-003	1.936685e+000	1.063954e+000	8.153454e-003
4.781482102713958e+002	8.137419e-003	1.937421e+000	1.040375e+000	8.147372e-003
4.782887244267114e+002	8.126640e-003	1.938142e+000	1.016466e+000	8.141302e-003
4.784292385820270e+002	8.116399e-003	1.938847e+000	9.922249e-001	8.135243e-003
4.785697527373426e+002	8.106696e-003	1.939537e+000	9.676525e-001	8.129197e-003
4.787102668926582e+002	8.097531e-003	1.940211e+000	9.427488e-001	8.123162e-003
4.788507810479738e+002	8.088904e-003	1.940869e+000	9.175138e-001	8.117138e-003
4.790918402263711e+002	8.078183e-003	1.941950e+000	8.770353e-001	8.106833e-003
4.793328994047683e+002	8.069331e-003	1.942980e+000	8.415942e-001	8.096564e-003
4.795739585831656e+002	8.062349e-003	1.943959e+000	8.111907e-001	8.086331e-003
4.798150177615628e+002	8.057235e-003	1.944886e+000	7.858246e-001	8.076133e-003
4.800560769399601e+002	8.053991e-003	1.945761e+000	7.654960e-001	8.065972e-003
4.802971361183573e+002	8.052616e-003	1.946585e+000	7.502049e-001	8.055847e-003
4.805381952967546e+002	8.053110e-003	1.947357e+000	7.399513e-001	8.045758e-003
4.806903656044557e+002	8.052700e-003	1.947817e+000	7.362368e-001	8.039409e-003
4.808425359121569e+002	8.051403e-003	1.948258e+000	7.321109e-001	8.033075e-003
4.809947062198580e+002	8.049218e-003	1.948680e+000	7.275735e-001	8.026755e-003
4.811468765275591e+002	8.046145e-003	1.949082e+000	7.226246e-001	8.020451e-003
4.812990468352602e+002	8.042184e-003	1.949464e+000	7.172643e-001	8.014161e-003
4.814512171429613e+002	8.037336e-003	1.949827e+000	7.114926e-001	8.007886e-003
4.816033874506624e+002	8.031600e-003	1.950170e+000	7.053094e-001	8.001626e-003
4.818506833036312e+002	8.019572e-003	1.950679e+000	6.896652e-001	7.991487e-003
4.820965279159852e+002	8.004879e-003	1.951138e+000	6.690338e-001	7.981447e-003
4.824153613490045e+002	7.982543e-003	1.951669e+000	6.348019e-001	7.968485e-003
4.827458416541110e+002	7.957042e-003	1.952124e+000	5.884464e-001	7.955122e-003
4.828507348771114e+002	7.948785e-003	1.952248e+000	5.718362e-001	7.950896e-003
4.834132639779485e+002	7.907018e-003	1.952750e+000	4.739560e-001	7.928360e-003
4.835216209326553e+002	7.899918e-003	1.952821e+000	4.540812e-001	7.924045e-003
4.836299778873620e+002	7.893369e-003	1.952880e+000	4.347503e-001	7.919737e-003
4.837383348420688e+002	7.887370e-003	1.952928e+000	4.159632e-001	7.915437e-003
4.838466917967755e+002	7.881921e-003	1.952965e+000	3.977200e-001	7.911146e-003
4.839550487514823e+002	7.877023e-003	1.952990e+000	3.800206e-001	7.906862e-003
4.840634057061890e+002	7.872675e-003	1.953005e+000	3.628651e-001	7.902587e-003
4.841717626608958e+002	7.868877e-003	1.953008e+000	3.462534e-001	7.898320e-003
4.843393157222464e+002	7.864198e-003	1.952989e+000	3.235618e-001	7.891738e-003
4.846072368390714e+002	7.859330e-003	1.952916e+000	2.916741e-001	7.881254e-003
4.847770566940139e+002	7.857651e-003	1.952842e+000	2.744375e-001	7.874636e-003
4.849847997207818e+002	7.856688e-003	1.952712e+000	2.575603e-001	7.866567e-003
4.852212657481434e+002	7.856448e-003	1.952514e+000	2.433098e-001	7.857420e-003
4.854244352695272e+002	7.856376e-003	1.952302e+000	2.344789e-001	7.849594e-003
4.859017841374337e+002	7.853661e-003	1.951662e+000	2.198840e-001	7.831322e-003
4.862438677699008e+002	7.847058e-003	1.951095e+000	2.095470e-001	7.818331e-003
4.864241736194755e+002	7.841461e-003	1.950751e+000	2.021706e-001	7.811517e-003
4.866274906461679e+002	7.833269e-003	1.950330e+000	1.911278e-001	7.803864e-003
4.867981175197565e+002	7.824880e-003	1.949945e+000	1.787424e-001	7.797465e-003
4.870706780473680e+002	7.808876e-003	1.949289e+000	1.543762e-001	7.787287e-003
4.872442595957481e+002	7.797294e-003	1.948845e+000	1.357514e-001	7.780835e-003
4.873661392192389e+002	7.788674e-003	1.948516e+000	1.207295e-001	7.776318e-003
4.874557033643480e+002	7.782148e-003	1.948266e+000	1.087122e-001	7.773005e-003
4.875368683705380e+002	7.776135e-003	1.948034e+000	9.715448e-002	7.770009e-003
4.876152242786028e+002	7.770271e-003	1.947803e+000	8.546310e-002	7.767121e-003
4.876948462443106e+002	7.764285e-003	1.947564e+000	7.310183e-002	7.764191e-003
4.877699004969834e+002	7.758645e-003	1.947333e+000	6.099448e-002	7.761434e-003
4.878889827640434e+002	7.749770e-003	1.946955e+000	4.098555e-002	7.757068e-003
4.880817439061730e+002	7.735830e-003	1.946315e+000	7.301543e-003	7.750024e-003
4.885490638798584e+002	7.706439e-003	1.944657e+000	-7.634123e-002	7.733064e-003
4.887300618795556e+002	7.697450e-003	1.943963e+000	-1.078934e-001	7.726540e-003
4.888941976359769e+002	7.690666e-003	1.943307e+000	-1.350353e-001	7.720646e-003
4.889855959384401e+002	7.687471e-003	1.942930e+000	-1.493262e-001	7.717374e-003
4.890986224309384e+002	7.684095e-003	1.942453e+000	-1.659740e-001	7.713336e-003
4.892817732059589e+002	7.679936e-003	1.941652e+000	-1.902151e-001	7.706813e-003
4.895730504834410e+002	7.676331e-003	1.940330e+000	-2.236166e-001	7.696494e-003
4.897380458355679e+002	7.675628e-003	1.939553e+000	-2.395077e-001	7.690679e-003
4.899409845402716e+002	7.675686e-003	1.938559e+000	-2.549316e-001	7.683556e-003
4.901738944914799e+002	7.676415e-003	1.937370e+000	-2.680134e-001	7.675420e-003
4.904095854884311e+002	7.677104e-003	1.936113e+000	-2.772716e-001	7.667233e-003
4.905259439807364e+002	7.677379e-003	1.935476e+000	-2.805260e-001	7.663207e-003
4.906423024730417e+002	7.677164e-003	1.934828e+000	-2.838808e-001	7.659192e-003
4.907586609653470e+002	7.676458e-003	1.934169e+000	-2.873361e-001	7.655188e-003
4.908750194576522e+002	7.675262e-003	1.933499e+000	-2.908918e-001	7.651195e-003
4.909913779499575e+002	7.673576e-003	1.932819e+000	-2.945479e-001	7.647212e-003
4.911077364422628e+002	7.671400e-003	1.932128e+000	-2.983045e-001	7.643241e-003
4.912240949345681e+002	7.668733e-003	1.931427e+000	-3.021615e-001	7.639281e-003
4.914860828850950e+002	7.660092e-003	1.929797e+000	-3.148991e-001	7.630405e-003
4.916301631340392e+002	7.653937e-003	1.928874e+000	-3.245164e-001	7.625547e-003
4.918621202814642e+002	7.642066e-003	1.927350e+000	-3.439930e-001	7.617763e-003
4.921498289873101e+002	7.624496e-003	1.925414e+000	-3.736520e-001	7.608169e-003
4.922843845689187e+002	7.615471e-003	1.924488e+000	-3.899647e-001	7.603706e-003
4.924575579492658e+002	7.603385e-003	1.923269e+000	-4.140142e-001	7.597984e-003
4.926338826129023e+002	7.590833e-003	1.922000e+000	-4.412217e-001	7.592183e-003
4.928847208629364e+002	7.573223e-003	1.920145e+000	-4.834842e-001	7.583976e-003
4.931339177342982e+002	7.556871e-003	1.918251e+000	-5.275549e-001	7.575875e-003
4.936204735716300e+002	7.531224e-003	1.914423e+000	-6.136899e-001	7.560208e-003
4.937811865490191e+002	7.525123e-003	1.913110e+000	-6.402565e-001	7.555077e-003
4.938747251072575e+002	7.522164e-003	1.912335e+000	-6.549299e-001	7.552101e-003
4.939800118064778e+002	7.519357e-003	1.911452e+000	-6.705265e-001	7.548760e-003
4.941508239186536e+002	7.515952e-003	1.909996e+000	-6.934485e-001	7.543360e-003
4.944236634761569e+002	7.513219e-003	1.907625e+000	-7.252501e-001	7.534787e-003
4.946285295869455e+002	7.512976e-003	1.905810e+000	-7.452399e-001	7.528391e-003
4.947619682334012e+002	7.513436e-003	1.904606e+000	-7.559769e-001	7.524244e-003
4.948589887192626e+002	7.513986e-003	1.903721e+000	-7.626378e-001	7.521240e-003
4.949334687573156e+002	7.514492e-003	1.903035e+000	-7.671142e-001	7.518938e-003
4.950259144440028e+002	7.515181e-003	1.902176e+000	-7.720237e-001	7.516088e-003
4.951142567410367e+002	7.515859e-003	1.901348e+000	-7.761354e-001	7.513372e-003
4.952284169921963e+002	7.516692e-003	1.900267e+000	-7.806277e-001	7.509872e-003
4.954133700449006e+002	7.517717e-003	1.898488e+000	-7.865927e-001	7.504226e-003
4.957073151350400e+002	7.517717e-003	1.895613e+000	-7.947179e-001	7.495313e-003
4.960100590513197e+002	7.514501e-003	1.892585e+000	-8.033273e-001	7.486213e-003
4.961012220871480e+002	7.512749e-003	1.891657e+000	-8.064705e-001	7.483489e-003
4.961781020745918e+002	7.510967e-003	1.890868e+000	-8.094774e-001	7.481197e-003
4.962558463860496e+002	7.508876e-003	1.890065e+000	-8.129050e-001	7.478885e-003
4.963413234425996e+002	7.506240e-003	1.889176e+000	-8.171861e-001	7.476349e-003
4.964496055765381e+002	7.502396e-003	1.888041e+000	-8.235536e-001	7.473146e-003
4.966252282182070e+002	7.494997e-003	1.886176e+000	-8.363760e-001	7.467972e-003
4.969054599365458e+002	7.480495e-003	1.883158e+000	-8.617591e-001	7.459774e-003
4.970927411202139e+002	7.469302e-003	1.881112e+000	-8.822166e-001	7.454334e-003
4.972223285679085e+002	7.461051e-003	1.879679e+000	-8.985174e-001	7.450588e-003
4.973168582411311e+002	7.454853e-003	1.878624e+000	-9.114603e-001	7.447865e-003
4.973930836739861e+002	7.449784e-003	1.877767e+000	-9.225133e-001	7.445676e-003
4.974729790893185e+002	7.444434e-003	1.876864e+000	-9.346319e-001	7.443386e-003
4.975636295285104e+002	7.438360e-003	1.875833e+000	-9.489359e-001	7.440795e-003
4.976623042162203e+002	7.431796e-003	1.874702e+000	-9.651461e-001	7.437984e-003
4.978225495931883e+002	7.421391e-003	1.872846e+000	-9.925585e-001	7.433436e-003
4.980794951305816e+002	7.405908e-003	1.869830e+000	-1.037756e+000	7.426193e-003
4.981666841151953e+002	7.401067e-003	1.868799e+000	-1.053510e+000	7.423749e-003
4.982538730998089e+002	7.396571e-003	1.867760e+000	-1.069008e+000	7.421312e-003
4.983410620844225e+002	7.392420e-003	1.866715e+000	-1.084250e+000	7.418881e-003
4.984282510690362e+002	7.388613e-003	1.865663e+000	-1.099236e+000	7.416458e-003
4.985154400536498e+002	7.385151e-003	1.864604e+000	-1.113966e+000	7.414041e-003
4.986026290382634e+002	7.382033e-003	1.863539e+000	-1.128441e+000	7.411632e-003
4.986898180228770e+002	7.379260e-003	1.862466e+000	-1.142659e+000	7.409229e-003
4.988748124408513e+002	7.374701e-003	1.860168e+000	-1.170567e+000	7.404154e-003
4.990194760824834e+002	7.372311e-003	1.858346e+000	-1.190055e+000	7.400208e-003
4.992524225347704e+002	7.370478e-003	1.855377e+000	-1.217379e+000	7.393893e-003
4.995305191191800e+002	7.371022e-003	1.851785e+000	-1.244676e+000	7.386420e-003
4.997607376249329e+002	7.373044e-003	1.848763e+000	-1.261820e+000	7.380288e-003
5.000040559040324e+002	7.375900e-003	1.845514e+000	-1.274332e+000	7.373861e-003
5.002058369160591e+002	7.378199e-003	1.842779e+000	-1.281523e+000	7.368572e-003
5.003386418461188e+002	7.379705e-003	1.840960e+000	-1.284523e+000	7.365112e-003
5.004714467761785e+002	7.380540e-003	1.839128e+000	-1.287786e+000	7.361668e-003
5.006042517062382e+002	7.380705e-003	1.837283e+000	-1.291310e+000	7.358241e-003
5.007370566362980e+002	7.380199e-003	1.835424e+000	-1.295096e+000	7.354831e-003
5.008698615663577e+002	7.379022e-003	1.833552e+000	-1.299144e+000	7.351437e-003
5.010026664964174e+002	7.377175e-003	1.831666e+000	-1.303455e+000	7.348060e-003
5.011354714264771e+002	7.374658e-003	1.829767e+000	-1.308027e+000	7.344699e-003
5.014169864705598e+002	7.366214e-003	1.825687e+000	-1.323282e+000	7.337630e-003
5.016029699371871e+002	7.358626e-003	1.822954e+000	-1.337654e+000	7.333001e-003
5.018986428181819e+002	7.343743e-003	1.818565e+000	-1.365802e+000	7.325710e-003
5.021688265275352e+002	7.327944e-003	1.814501e+000	-1.398136e+000	7.319120e-003
5.023202953073682e+002	7.318177e-003	1.812193e+000	-1.420358e+000	7.315456e-003
5.024717640872013e+002	7.308800e-003	1.809867e+000	-1.443469e+000	7.311814e-003
5.026232328670344e+002	7.299812e-003	1.807523e+000	-1.467471e+000	7.308194e-003
5.027747016468675e+002	7.291214e-003	1.805162e+000	-1.492363e+000	7.304596e-003
5.029261704267005e+002	7.283004e-003	1.802782e+000	-1.518145e+000	7.301020e-003
5.030776392065337e+002	7.275185e-003	1.800385e+000	-1.544817e+000	7.297466e-003
5.032291079863667e+002	7.267754e-003	1.797970e+000	-1.572379e+000	7.293934e-003
5.034300528772127e+002	7.260466e-003	1.794738e+000	-1.607219e+000	7.289282e-003
5.036309977680586e+002	7.254951e-003	1.791472e+000	-1.638746e+000	7.284670e-003
5.038319426589046e+002	7.251209e-003	1.788174e+000	-1.666960e+000	7.280097e-003
5.040328875497505e+002	7.249240e-003	1.784842e+000	-1.691859e+000	7.275563e-003
5.042338324405964e+002	7.249043e-003	1.781478e+000	-1.713445e+000	7.271069e-003
5.044347773314423e+002	7.250620e-003	1.778081e+000	-1.731718e+000	7.266614e-003
5.046357222222883e+002	7.253970e-003	1.774651e+000	-1.746676e+000	7.262198e-003
5.047934009995258e+002	7.256946e-003	1.771933e+000	-1.754228e+000	7.258761e-003
5.049510797767632e+002	7.259497e-003	1.769197e+000	-1.760889e+000	7.255348e-003
5.051087585540007e+002	7.261622e-003	1.766441e+000	-1.766658e+000	7.251960e-003
5.052664373312382e+002	7.263323e-003	1.763666e+000	-1.771537e+000	7.248596e-003
5.054241161084757e+002	7.264598e-003	1.760872e+000	-1.775525e+000	7.245257e-003
5.055817948857131e+002	7.265448e-003	1.758059e+000	-1.778621e+000	7.241942e-003
5.057394736629506e+002	7.265874e-003	1.755227e+000	-1.780827e+000	7.238652e-003
5.059275120530567e+002	7.263975e-003	1.751823e+000	-1.785492e+000	7.234760e-003
5.061155504431629e+002	7.260596e-003	1.748392e+000	-1.793066e+000	7.230904e-003
5.063035888332690e+002	7.255738e-003	1.744936e+000	-1.803548e+000	7.227083e-003
5.064916272233751e+002	7.249400e-003	1.741454e+000	-1.816939e+000	7.223297e-003
5.066796656134812e+002	7.241582e-003	1.737946e+000	-1.833238e+000	7.219546e-003
5.068677040035874e+002	7.232284e-003	1.734412e+000	-1.852446e+000	7.215830e-003
5.070557423936935e+002	7.221507e-003	1.730852e+000	-1.874562e+000	7.212149e-003
5.072009230235082e+002	7.212887e-003	1.728085e+000	-1.895037e+000	7.209332e-003
5.073461036533228e+002	7.204587e-003	1.725302e+000	-1.916412e+000	7.206536e-003
5.074912842831374e+002	7.196605e-003	1.722503e+000	-1.938686e+000	7.203761e-003
5.076364649129521e+002	7.188942e-003	1.719688e+000	-1.961861e+000	7.201007e-003
5.077816455427667e+002	7.181598e-003	1.716858e+000	-1.985935e+000	7.198275e-003
5.079268261725813e+002	7.174573e-003	1.714011e+000	-2.010908e+000	7.195563e-003
5.080720068023960e+002	7.167866e-003	1.711148e+000	-2.036782e+000	7.192873e-003
5.081868818575863e+002	7.163559e-003	1.708876e+000	-2.056672e+000	7.190760e-003
5.083017569127765e+002	7.159898e-003	1.706592e+000	-2.075663e+000	7.188660e-003
5.084166319679668e+002	7.156884e-003	1.704298e+000	-2.093753e+000	7.186573e-003
5.085315070231570e+002	7.154515e-003	1.701992e+000	-2.110944e+000	7.184500e-003
5.086463820783473e+002	7.152793e-003	1.699675e+000	-2.127234e+000	7.182440e-003
5.087612571335375e+002	7.151717e-003	1.697347e+000	-2.142625e+000	7.180393e-003
5.088761321887278e+002	7.151288e-003	1.695007e+000	-2.157116e+000	7.178360e-003
5.090824554673746e+002	7.151991e-003	1.690778e+000	-2.178961e+000	7.174741e-003
5.093664049674847e+002	7.155535e-003	1.684916e+000	-2.203862e+000	7.169833e-003
5.094903623680560e+002	7.157771e-003	1.682340e+000	-2.212617e+000	7.167716e-003
5.096600319698733e+002	7.161241e-003	1.678789e+000	-2.221698e+000	7.164844e-003
5.098207687375124e+002	7.164716e-003	1.675404e+000	-2.228080e+000	7.162150e-003
5.099820765980106e+002	7.168122e-003	1.671987e+000	-2.232811e+000	7.159473e-003
5.101071922846254e+002	7.170540e-003	1.669321e+000	-2.235518e+000	7.157415e-003
5.103095364122976e+002	7.173726e-003	1.664982e+000	-2.239151e+000	7.154121e-003
5.105957645992993e+002	7.175979e-003	1.658807e+000	-2.244042e+000	7.149532e-003
5.106830561918976e+002	7.176029e-003	1.656913e+000	-2.245548e+000	7.148150e-003
5.107703477844960e+002	7.175718e-003	1.655012e+000	-2.247539e+000	7.146775e-003
5.108576393770943e+002	7.175046e-003	1.653106e+000	-2.250013e+000	7.145409e-003
5.109449309696927e+002	7.174014e-003	1.651194e+000	-2.252971e+000	7.144050e-003
5.110322225622910e+002	7.172621e-003	1.649276e+000	-2.256412e+000	7.142699e-003
5.111195141548894e+002	7.170868e-003	1.647352e+000	-2.260337e+000	7.141356e-003
5.112068057474877e+002	7.168754e-003	1.645422e+000	-2.264746e+000	7.140020e-003
5.113238559268987e+002	7.165364e-003	1.642825e+000	-2.272115e+000	7.138242e-003
5.115134350505102e+002	7.158631e-003	1.638596e+000	-2.287133e+000	7.135392e-003
5.118144164748263e+002	7.145334e-003	1.631845e+000	-2.316270e+000	7.130944e-003
5.119391380753777e+002	7.139144e-003	1.629031e+000	-2.330435e+000	7.129128e-003
5.120304884156335e+002	7.134452e-003	1.626962e+000	-2.342052e+000	7.127808e-003
5.121089547149010e+002	7.130354e-003	1.625179e+000	-2.352636e+000	7.126682e-003
5.121834356653748e+002	7.126435e-003	1.623482e+000	-2.363158e+000	7.125618e-003
5.122703080807280e+002	7.121864e-003	1.621498e+000	-2.375917e+000	7.124385e-003
5.123500793495480e+002	7.117701e-003	1.619672e+000	-2.388046e+000	7.123260e-003
5.124407694844933e+002	7.113047e-003	1.617590e+000	-2.402283e+000	7.121988e-003
5.125555281564416e+002	7.107350e-003	1.614946e+000	-2.420836e+000	7.120392e-003
5.127414674434049e+002	7.098782e-003	1.610640e+000	-2.451534e+000	7.117834e-003
5.130370749337733e+002	7.087568e-003	1.603755e+000	-2.500520e+000	7.113842e-003
5.131135127384707e+002	7.085245e-003	1.601966e+000	-2.513145e+000	7.112824e-003
5.131899505431682e+002	7.083210e-003	1.600172e+000	-2.525413e+000	7.111813e-003
5.132663883478656e+002	7.081462e-003	1.598374e+000	-2.537324e+000	7.110808e-003
5.133428261525629e+002	7.080001e-003	1.596570e+000	-2.548879e+000	7.109809e-003
5.134192639572603e+002	7.078828e-003	1.594762e+000	-2.560076e+000	7.108816e-003
5.134957017619578e+002	7.077942e-003	1.592950e+000	-2.570917e+000	7.107829e-003
5.135721395666552e+002	7.077344e-003	1.591132e+000	-2.581400e+000	7.106848e-003
5.137837287263126e+002	7.077196e-003	1.586079e+000	-2.607309e+000	7.104165e-003
5.139638920305497e+002	7.078672e-003	1.581746e+000	-2.625520e+000	7.101918e-003
5.142509167417265e+002	7.083539e-003	1.574807e+000	-2.649543e+000	7.098407e-003
5.143796537986697e+002	7.086475e-003	1.571678e+000	-2.658158e+000	7.096861e-003
5.145502446172968e+002	7.090806e-003	1.567509e+000	-2.666601e+000	7.094839e-003
5.148052216657793e+002	7.097599e-003	1.561236e+000	-2.674795e+000	7.091874e-003
5.150185994240633e+002	7.102913e-003	1.555950e+000	-2.678755e+000	7.089445e-003
5.151970723302936e+002	7.106647e-003	1.551500e+000	-2.680985e+000	7.087450e-003
5.157018149428453e+002	7.111206e-003	1.538821e+000	-2.687850e+000	7.081992e-003
5.158461529331934e+002	7.110333e-003	1.535161e+000	-2.691257e+000	7.080481e-003
5.159904909235415e+002	7.108570e-003	1.531488e+000	-2.696471e+000	7.078991e-003
5.161348289138896e+002	7.105916e-003	1.527801e+000	-2.703493e+000	7.077524e-003
5.162791669042376e+002	7.102371e-003	1.524101e+000	-2.712321e+000	7.076079e-003
5.164235048945857e+002	7.097936e-003	1.520387e+000	-2.722957e+000	7.074656e-003
5.165678428849338e+002	7.092609e-003	1.516660e+000	-2.735400e+000	7.073255e-003
5.167121808752819e+002	7.086392e-003	1.512920e+000	-2.749650e+000	7.071876e-003
5.169299809833527e+002	7.076555e-003	1.507256e+000	-2.774423e+000	7.069837e-003
5.171708699436714e+002	7.065156e-003	1.500951e+000	-2.807087e+000	7.067641e-003
5.174883054285532e+002	7.050727e-003	1.492584e+000	-2.855405e+000	7.064842e-003
5.180670697033186e+002	7.031722e-003	1.477165e+000	-2.947556e+000	7.060015e-003
5.182440184390487e+002	7.029019e-003	1.472405e+000	-2.974394e+000	7.058610e-003
5.184209671747789e+002	7.027677e-003	1.467624e+000	-2.998514e+000	7.057239e-003
5.185979159105090e+002	7.027697e-003	1.462822e+000	-3.019915e+000	7.055901e-003
5.187748646462392e+002	7.029078e-003	1.458000e+000	-3.038599e+000	7.054597e-003
5.189518133819693e+002	7.031821e-003	1.453156e+000	-3.054565e+000	7.053327e-003
5.191287621176995e+002	7.035926e-003	1.448292e+000	-3.067813e+000	7.052090e-003
5.193057108534296e+002	7.041392e-003	1.443406e+000	-3.078343e+000	7.050886e-003
5.194643705160588e+002	7.046780e-003	1.439007e+000	-3.083959e+000	7.049836e-003
5.196230301786879e+002	7.051775e-003	1.434591e+000	-3.088578e+000	7.048812e-003
5.197816898413172e+002	7.056377e-003	1.430159e+000	-3.092200e+000	7.047815e-003
5.199403495039464e+002	7.060587e-003	1.425711e+000	-3.094824e+000	7.046846e-003
5.200990091665757e+002	7.064404e-003	1.421246e+000	-3.096451e+000	7.045903e-003
5.202576688292048e+002	7.067828e-003	1.416765e+000	-3.097081e+000	7.044988e-003
5.204163284918341e+002	7.070859e-003	1.412268e+000	-3.096714e+000	7.044100e-003
5.205521041352022e+002	7.072046e-003	1.408411e+000	-3.097442e+000	7.043361e-003
5.206878797785702e+002	7.072382e-003	1.404541e+000	-3.099626e+000	7.042642e-003
5.208236554219383e+002	7.071869e-003	1.400660e+000	-3.103266e+000	7.041943e-003
5.209594310653063e+002	7.070505e-003	1.396768e+000	-3.108363e+000	7.041263e-003
5.210952067086744e+002	7.068290e-003	1.392863e+000	-3.114917e+000	7.040604e-003
5.212309823520424e+002	7.065226e-003	1.388947e+000	-3.122926e+000	7.039964e-003
5.213667579954105e+002	7.061311e-003	1.385018e+000	-3.132393e+000	7.039345e-003
5.217589543914435e+002	7.047069e-003	1.373626e+000	-3.168972e+000	7.037666e-003
5.220048031247969e+002	7.036808e-003	1.366436e+000	-3.199281e+000	7.036699e-003
5.222887331341343e+002	7.025085e-003	1.358088e+000	-3.239447e+000	7.035662e-003
5.225027696080759e+002	7.017151e-003	1.351761e+000	-3.271969e+000	7.034938e-003
5.227168116853002e+002	7.010596e-003	1.345408e+000	-3.304910e+000	7.034264e-003
5.230107378950694e+002	7.004628e-003	1.336645e+000	-3.349172e+000	7.033418e-003
5.231079675551757e+002	7.003558e-003	1.333734e+000	-3.363216e+000	7.033159e-003
5.232051972152821e+002	7.002950e-003	1.330817e+000	-3.376482e+000	7.032910e-003
5.233024268753884e+002	7.002805e-003	1.327893e+000	-3.388970e+000	7.032672e-003
5.233996565354948e+002	7.003122e-003	1.324964e+000	-3.400681e+000	7.032443e-003
5.234968861956012e+002	7.003902e-003	1.322029e+000	-3.411613e+000	7.032225e-003
5.235941158557075e+002	7.005144e-003	1.319088e+000	-3.421767e+000	7.032017e-003
5.236913455158139e+002	7.006849e-003	1.316140e+000	-3.431143e+000	7.031819e-003
5.238755723056472e+002	7.011086e-003	1.310538e+000	-3.445652e+000	7.031471e-003
5.241269892348638e+002	7.018693e-003	1.302867e+000	-3.461362e+000	7.031057e-003
5.242355785057276e+002	7.022447e-003	1.299543e+000	-3.466519e+000	7.030900e-003
5.243161294720321e+002	7.025350e-003	1.297071e+000	-3.469379e+000	7.030791e-003
5.244014911692015e+002	7.028497e-003	1.294447e+000	-3.471734e+000	7.030683e-003
5.245107300367885e+002	7.032568e-003	1.291082e+000	-3.473969e+000	7.030557e-003
5.246171160236225e+002	7.036509e-003	1.287799e+000	-3.475458e+000	7.030446e-003
5.247061550612702e+002	7.039732e-003	1.285046e+000	-3.476191e+000	7.030363e-003
5.248094995563405e+002	7.043329e-003	1.281845e+000	-3.476564e+000	7.030277e-003
5.249195551398852e+002	7.046918e-003	1.278428e+000	-3.476564e+000	7.030198e-003
5.250980069265465e+002	7.052032e-003	1.272870e+000	-3.476259e+000	7.030099e-003
5.253824757985337e+002	7.057801e-003	1.263984e+000	-3.476055e+000	7.030011e-003
5.254830830937766e+002	7.059014e-003	1.260833e+000	-3.476386e+000	7.030001e-003
5.255581449205461e+002	7.059612e-003	1.258476e+000	-3.477042e+000	7.030000e-003
5.258547398191564e+002	7.059341e-003	1.249133e+000	-3.483212e+000	7.030059e-003
5.259437788647367e+002	7.058444e-003	1.246319e+000	-3.486347e+000	7.030095e-003
5.260471233340338e+002	7.056951e-003	1.243048e+000	-3.490919e+000	7.030147e-003
5.261571789271775e+002	7.054859e-003	1.239557e+000	-3.497017e+000	7.030216e-003
5.263356307291432e+002	7.050476e-003	1.233882e+000	-3.509650e+000	7.030355e-003
5.265866275468361e+002	7.042661e-003	1.225880e+000	-3.531299e+000	7.030609e-003
