time	V(a1)	V(vout)	V(vouts2)
4.539736549464433e+002	9.318082e-003	1.572628e+000	3.241759e+000
4.543931059528819e+002	9.296471e-003	1.582806e+000	3.208648e+000
4.548125569593206e+002	9.274878e-003	1.592859e+000	3.175293e+000
4.552320079657593e+002	9.253303e-003	1.602787e+000	3.141695e+000
4.556514589721980e+002	9.231747e-003	1.612590e+000	3.107854e+000
4.560709099786366e+002	9.210208e-003	1.622268e+000	3.073770e+000
4.564903609850753e+002	9.188688e-003	1.631821e+000	3.039442e+000
4.569071247728904e+002	9.167330e-003	1.641185e+000	3.005101e+000
4.573238885607055e+002	9.146001e-003	1.650421e+000	2.970538e+000
4.577406523485205e+002	9.124701e-003	1.659528e+000	2.935753e+000
4.581574161363356e+002	9.103431e-003	1.668507e+000	2.900747e+000
4.585741799241507e+002	9.082190e-003	1.677359e+000	2.865520e+000
4.589909437119658e+002	9.060978e-003	1.686081e+000	2.830071e+000
4.594077074997808e+002	9.039796e-003	1.694676e+000	2.794401e+000
4.598042012554317e+002	9.019677e-003	1.702730e+000	2.760267e+000
4.602006950110826e+002	8.999594e-003	1.710663e+000	2.725949e+000
4.605971887667335e+002	8.979547e-003	1.718477e+000	2.691447e+000
4.609936825223844e+002	8.959538e-003	1.726169e+000	2.656760e+000
4.613901762780353e+002	8.939564e-003	1.733742e+000	2.621890e+000
4.617866700336861e+002	8.919627e-003	1.741194e+000	2.586835e+000
4.621831637893370e+002	8.899727e-003	1.748526e+000	2.551596e+000
4.626042999821185e+002	8.878635e-003	1.756181e+000	2.513976e+000
4.630254361748999e+002	8.857595e-003	1.763697e+000	2.476169e+000
4.634465723676813e+002	8.836607e-003	1.771073e+000	2.438173e+000
4.638677085604628e+002	8.815672e-003	1.778309e+000	2.399989e+000
4.642888447532442e+002	8.794789e-003	1.785405e+000	2.361618e+000
4.647099809460256e+002	8.773958e-003	1.792362e+000	2.323058e+000
4.651311171388070e+002	8.753180e-003	1.799179e+000	2.284310e+000
4.655502731976777e+002	8.732557e-003	1.805822e+000	2.245567e+000
4.659694292565483e+002	8.711997e-003	1.812323e+000	2.206659e+000
4.663885853154189e+002	8.691500e-003	1.818683e+000	2.167587e+000
4.668077413742896e+002	8.671066e-003	1.824901e+000	2.128349e+000
4.672268974331602e+002	8.650695e-003	1.830977e+000	2.088947e+000
4.676460534920308e+002	8.630387e-003	1.836912e+000	2.049380e+000
4.680652095509014e+002	8.610141e-003	1.842705e+000	2.009648e+000
4.684731685495968e+002	8.590503e-003	1.848205e+000	1.970829e+000
4.688811275482922e+002	8.570935e-003	1.853567e+000	1.931872e+000
4.692890865469876e+002	8.551436e-003	1.858792e+000	1.892779e+000
4.696970455456830e+002	8.532007e-003	1.863878e+000	1.853548e+000
4.701050045443784e+002	8.512648e-003	1.868826e+000	1.814181e+000
4.705129635430739e+002	8.493358e-003	1.873637e+000	1.774677e+000
4.709209225417692e+002	8.474139e-003	1.878310e+000	1.735035e+000
4.713455161301871e+002	8.454215e-003	1.883032e+000	1.693648e+000
4.717701097186050e+002	8.434377e-003	1.887602e+000	1.652135e+000
4.721947033070229e+002	8.414626e-003	1.892021e+000	1.610496e+000
4.726192968954407e+002	8.394961e-003	1.896287e+000	1.568731e+000
4.730438904838586e+002	8.375383e-003	1.900402e+000	1.526840e+000
4.734684840722765e+002	8.355891e-003	1.904366e+000	1.484823e+000
4.738930776606943e+002	8.336485e-003	1.908177e+000	1.442680e+000
4.742978512796464e+002	8.318072e-003	1.911668e+000	1.402398e+000
4.747026248985985e+002	8.299747e-003	1.915019e+000	1.362023e+000
4.751073985175506e+002	8.281509e-003	1.918232e+000	1.321555e+000
4.755121721365026e+002	8.263360e-003	1.921306e+000	1.280994e+000
4.759169457554547e+002	8.245298e-003	1.924241e+000	1.240340e+000
4.763217193744068e+002	8.227325e-003	1.927037e+000	1.199593e+000
4.767264929933589e+002	8.209439e-003	1.929694e+000	1.158753e+000
4.771224207847486e+002	8.192034e-003	1.932158e+000	1.118725e+000
4.775183485761384e+002	8.174722e-003	1.934486e+000	1.078627e+000
4.779142763675282e+002	8.157502e-003	1.936679e+000	1.038458e+000
4.783102041589179e+002	8.140376e-003	1.938737e+000	9.982195e-001
4.787061319503076e+002	8.123342e-003	1.940660e+000	9.579105e-001
4.791020597416974e+002	8.106401e-003	1.942447e+000	9.175314e-001
4.794979875330872e+002	8.089553e-003	1.944100e+000	8.770821e-001
4.799275603754974e+002	8.071381e-003	1.945747e+000	8.331297e-001
4.803571332179076e+002	8.053329e-003	1.947235e+000	7.891185e-001
4.807867060603178e+002	8.035396e-003	1.948563e+000	7.450484e-001
4.812162789027280e+002	8.017582e-003	1.949732e+000	7.009196e-001
4.816458517451382e+002	7.999887e-003	1.950740e+000	6.567319e-001
4.820754245875484e+002	7.982310e-003	1.951589e+000	6.124855e-001
4.825049974299586e+002	7.964853e-003	1.952278e+000	5.681802e-001
4.828507348771114e+002	7.950896e-003	1.952716e+000	5.324954e-001
4.832447389477746e+002	7.935087e-003	1.953091e+000	4.917883e-001
4.836387430184378e+002	7.919386e-003	1.953332e+000	4.510546e-001
4.840327470891010e+002	7.903795e-003	1.953437e+000	4.102944e-001
4.844267511597642e+002	7.888312e-003	1.953408e+000	3.695077e-001
4.848207552304274e+002	7.872938e-003	1.953244e+000	3.286944e-001
4.852147593010906e+002	7.857674e-003	1.952946e+000	2.878547e-001
4.856087633717538e+002	7.842518e-003	1.952512e+000	2.469885e-001
4.860422863805708e+002	7.825972e-003	1.951887e+000	2.020032e-001
4.864758093893879e+002	7.809568e-003	1.951099e+000	1.570103e-001
4.869093323982049e+002	7.793304e-003	1.950148e+000	1.120100e-001
4.873428554070219e+002	7.777181e-003	1.949035e+000	6.700224e-002
4.877763784158389e+002	7.761199e-003	1.947760e+000	2.198700e-002
4.882099014246560e+002	7.745359e-003	1.946322e+000	-2.303572e-002
4.886434244334730e+002	7.729659e-003	1.944721e+000	-6.806590e-002
4.890494106988235e+002	7.715090e-003	1.943075e+000	-1.102294e-001
4.894553969641740e+002	7.700651e-003	1.941287e+000	-1.523775e-001
4.898613832295246e+002	7.686345e-003	1.939359e+000	-1.945100e-001
4.902673694948751e+002	7.672169e-003	1.937290e+000	-2.366270e-001
4.906733557602257e+002	7.658125e-003	1.935080e+000	-2.787286e-001
4.910793420255762e+002	7.644212e-003	1.932729e+000	-3.208146e-001
4.914853282909267e+002	7.630430e-003	1.930238e+000	-3.628851e-001
4.919050820825156e+002	7.616323e-003	1.927513e+000	-4.063554e-001
4.923248358741045e+002	7.602364e-003	1.924638e+000	-4.497857e-001
4.927445896656934e+002	7.588553e-003	1.921613e+000	-4.931761e-001
4.931643434572822e+002	7.574890e-003	1.918438e+000	-5.365265e-001
4.935840972488711e+002	7.561375e-003	1.915113e+000	-5.798370e-001
4.940038510404600e+002	7.548008e-003	1.911638e+000	-6.231075e-001
4.944236048320489e+002	7.534788e-003	1.908013e+000	-6.663380e-001
4.946853535488427e+002	7.526623e-003	1.905682e+000	-6.932680e-001
4.949471022656366e+002	7.518517e-003	1.903293e+000	-7.201751e-001
4.952088509824305e+002	7.510471e-003	1.900847e+000	-7.470594e-001
4.954705996992244e+002	7.502485e-003	1.898342e+000	-7.739208e-001
4.957323484160182e+002	7.494559e-003	1.895779e+000	-8.007593e-001
4.959940971328121e+002	7.486692e-003	1.893158e+000	-8.275750e-001
4.962558458496060e+002	7.478885e-003	1.890479e+000	-8.543679e-001
4.966506501627670e+002	7.467223e-003	1.886329e+000	-8.947346e-001
4.970454544759280e+002	7.455702e-003	1.882050e+000	-9.350333e-001
4.974402587890891e+002	7.444322e-003	1.877642e+000	-9.752641e-001
4.978350631022501e+002	7.433083e-003	1.873104e+000	-1.015427e+000
4.982298674154112e+002	7.421984e-003	1.868438e+000	-1.055522e+000
4.986246717285721e+002	7.411025e-003	1.863642e+000	-1.095549e+000
4.990194760417332e+002	7.400208e-003	1.858717e+000	-1.135508e+000
4.994533391712531e+002	7.388485e-003	1.853159e+000	-1.179333e+000
4.998872023007731e+002	7.376938e-003	1.847448e+000	-1.223052e+000
5.003210654302930e+002	7.365568e-003	1.841583e+000	-1.266665e+000
5.007549285598130e+002	7.354374e-003	1.835566e+000	-1.310172e+000
5.011887916893329e+002	7.343356e-003	1.829395e+000	-1.353572e+000
5.016226548188529e+002	7.332515e-003	1.823071e+000	-1.396866e+000
5.020565179483728e+002	7.321850e-003	1.816594e+000	-1.440054e+000
5.024637108072474e+002	7.312005e-003	1.810378e+000	-1.480477e+000
5.028709036661219e+002	7.302320e-003	1.804030e+000	-1.520786e+000
5.032780965249965e+002	7.292795e-003	1.797551e+000	-1.560981e+000
5.036852893838710e+002	7.283431e-003	1.790941e+000	-1.601061e+000
5.040924822427456e+002	7.274228e-003	1.784200e+000	-1.641026e+000
5.044996751016201e+002	7.265185e-003	1.777327e+000	-1.680877e+000
5.049068679604947e+002	7.256303e-003	1.770324e+000	-1.720613e+000
5.053175514725849e+002	7.247510e-003	1.763128e+000	-1.760564e+000
5.057282349846751e+002	7.238884e-003	1.755801e+000	-1.800376e+000
5.061389184967653e+002	7.230426e-003	1.748345e+000	-1.840051e+000
5.065496020088555e+002	7.222136e-003	1.740757e+000	-1.879587e+000
5.069602855209457e+002	7.214015e-003	1.733040e+000	-1.918985e+000
5.073709690330359e+002	7.206061e-003	1.725191e+000	-1.958246e+000
5.077816525451261e+002	7.198275e-003	1.717213e+000	-1.997368e+000
5.082140908755375e+002	7.190260e-003	1.708678e+000	-2.038410e+000
5.086465292059489e+002	7.182435e-003	1.700004e+000	-2.079277e+000
5.090789675363602e+002	7.174802e-003	1.691189e+000	-2.119968e+000
5.095114058667716e+002	7.167359e-003	1.682235e+000	-2.160484e+000
5.099438441971830e+002	7.160106e-003	1.673141e+000	-2.200824e+000
5.103762825275944e+002	7.153045e-003	1.663908e+000	-2.240988e+000
5.108087208580057e+002	7.146174e-003	1.654534e+000	-2.280976e+000
5.112178463547435e+002	7.139851e-003	1.645539e+000	-2.318634e+000
5.116269718514814e+002	7.133702e-003	1.636425e+000	-2.356116e+000
5.120360973482192e+002	7.127727e-003	1.627190e+000	-2.393422e+000
5.124452228449570e+002	7.121926e-003	1.617836e+000	-2.430551e+000
5.128543483416948e+002	7.116300e-003	1.608363e+000	-2.467504e+000
5.132634738384327e+002	7.110847e-003	1.598769e+000	-2.504281e+000
5.136725993351705e+002	7.105568e-003	1.589056e+000	-2.540882e+000
5.140665460536187e+002	7.100652e-003	1.579592e+000	-2.575948e+000
5.144604927720670e+002	7.095899e-003	1.570021e+000	-2.610832e+000
5.148544394905152e+002	7.091309e-003	1.560343e+000	-2.645534e+000
5.152483862089634e+002	7.086884e-003	1.550557e+000	-2.680055e+000
5.156423329274116e+002	7.082622e-003	1.540665e+000	-2.714393e+000
5.160362796458600e+002	7.078524e-003	1.530665e+000	-2.748550e+000
5.164302263643082e+002	7.074590e-003	1.520558e+000	-2.782525e+000
5.168535373622768e+002	7.070547e-003	1.509586e+000	-2.818832e+000
5.172768483602454e+002	7.066694e-003	1.498496e+000	-2.854909e+000
5.177001593582140e+002	7.063033e-003	1.487288e+000	-2.890758e+000
5.181234703561826e+002	7.059564e-003	1.475963e+000	-2.926378e+000
5.185467813541512e+002	7.056285e-003	1.464520e+000	-2.961768e+000
5.189700923521198e+002	7.053198e-003	1.452959e+000	-2.996930e+000
5.193934033500884e+002	7.050302e-003	1.441280e+000	-3.031863e+000
5.198070218906664e+002	7.047658e-003	1.429758e+000	-3.065765e+000
5.202206404312444e+002	7.045199e-003	1.418130e+000	-3.099431e+000
5.206342589718224e+002	7.042923e-003	1.406396e+000	-3.132862e+000
5.210478775124003e+002	7.040832e-003	1.394557e+000	-3.166058e+000
5.214614960529783e+002	7.038925e-003	1.382612e+000	-3.199018e+000
5.218751145935563e+002	7.037201e-003	1.370562e+000	-3.231743e+000
5.222887331341343e+002	7.035662e-003	1.358406e+000	-3.264234e+000
5.226900579616217e+002	7.034345e-003	1.346512e+000	-3.295523e+000
5.230913827891093e+002	7.033203e-003	1.334524e+000	-3.326573e+000
5.234927076165967e+002	7.032234e-003	1.322442e+000	-3.357384e+000
5.238940324440841e+002	7.031439e-003	1.310266e+000	-3.387957e+000
5.242953572715716e+002	7.030818e-003	1.297996e+000	-3.418291e+000
5.246966820990591e+002	7.030371e-003	1.285632e+000	-3.448385e+000
5.250980069265465e+002	7.030099e-003	1.273173e+000	-3.478241e+000
5.255189132538811e+002	7.030000e-003	1.260013e+000	-3.509302e+000
5.259398195812157e+002	7.030093e-003	1.246757e+000	-3.540084e+000
5.263607259085503e+002	7.030377e-003	1.233404e+000	-3.570586e+000
5.267816322358848e+002	7.030853e-003	1.219954e+000	-3.600810e+000
5.272025385632194e+002	7.031520e-003	1.206408e+000	-3.630754e+000
5.276234448905540e+002	7.032379e-003	1.192765e+000	-3.660420e+000
5.280443512178886e+002	7.033430e-003	1.179026e+000	-3.689806e+000
5.284544160796263e+002	7.034637e-003	1.165552e+000	-3.718158e+000
5.288644809413640e+002	7.036025e-003	1.151993e+000	-3.746232e+000
5.292745458031018e+002	7.037595e-003	1.138350e+000	-3.774028e+000
5.296846106648394e+002	7.039346e-003	1.124624e+000	-3.801546e+000
5.300946755265771e+002	7.041278e-003	1.110813e+000	-3.828785e+000
5.305047403883149e+002	7.043392e-003	1.096918e+000	-3.855746e+000
5.309148052500526e+002	7.045686e-003	1.082939e+000	-3.882429e+000
5.313247049086536e+002	7.048161e-003	1.068885e+000	-3.908814e+000
5.317346045672548e+002	7.050815e-003	1.054754e+000	-3.934907e+000
5.321445042258558e+002	7.053649e-003	1.040545e+000	-3.960706e+000
5.325544038844569e+002	7.056663e-003	1.026260e+000	-3.986212e+000
5.329643035430579e+002	7.059856e-003	1.011897e+000	-4.011425e+000
5.333742032016590e+002	7.063230e-003	9.974570e-001	-4.036345e+000
5.337841028602601e+002	7.066783e-003	9.829401e-001	-4.060973e+000
5.341998141879900e+002	7.070570e-003	9.681444e-001	-4.085652e+000
5.346155255157199e+002	7.074539e-003	9.532772e-001	-4.110016e+000
5.350312368434499e+002	7.078692e-003	9.383385e-001	-4.134066e+000
5.354469481711797e+002	7.083027e-003	9.233282e-001	-4.157802e+000
5.358626594989096e+002	7.087546e-003	9.082464e-001	-4.181224e+000
5.362783708266395e+002	7.092248e-003	8.930930e-001	-4.204331e+000
5.366940821543694e+002	7.097133e-003	8.778682e-001	-4.227124e+000
5.371024310714405e+002	7.102108e-003	8.628473e-001	-4.249200e+000
5.375107799885114e+002	7.107257e-003	8.477654e-001	-4.270963e+000
5.379191289055825e+002	7.112581e-003	8.326225e-001	-4.292412e+000
5.383274778226535e+002	7.118078e-003	8.174187e-001	-4.313547e+000
5.387358267397245e+002	7.123750e-003	8.021538e-001	-4.334369e+000
5.391441756567955e+002	7.129595e-003	7.868280e-001	-4.354877e+000
5.395525245738666e+002	7.135615e-003	7.714412e-001	-4.375072e+000
5.399605218367207e+002	7.141802e-003	7.560103e-001	-4.394929e+000
5.403685190995749e+002	7.148160e-003	7.405262e-001	-4.414462e+000
5.407765163624290e+002	7.154688e-003	7.249889e-001	-4.433670e+000
5.411845136252832e+002	7.161387e-003	7.093984e-001	-4.452554e+000
5.415925108881373e+002	7.168257e-003	6.937547e-001	-4.471113e+000
5.420005081509916e+002	7.175297e-003	6.780579e-001	-4.489348e+000
5.424085054138457e+002	7.182508e-003	6.623078e-001	-4.507258e+000
5.428167353093397e+002	7.189892e-003	6.465006e-001	-4.524857e+000
5.432249652048337e+002	7.197444e-003	6.306482e-001	-4.542122e+000
5.436331951003277e+002	7.205162e-003	6.147506e-001	-4.559053e+000
5.440414249958217e+002	7.213048e-003	5.988079e-001	-4.575650e+000
5.444496548913157e+002	7.221101e-003	5.828200e-001	-4.591913e+000
5.448578847868097e+002	7.229321e-003	5.667869e-001	-4.607843e+000
5.452661146823037e+002	7.237708e-003	5.507087e-001	-4.623439e+000
5.456765356007570e+002	7.246306e-003	5.345026e-001	-4.638777e+000
5.460869565192103e+002	7.255070e-003	5.182593e-001	-4.653770e+000
5.464973774376635e+002	7.263997e-003	5.019789e-001	-4.668419e+000
5.469077983561167e+002	7.273090e-003	4.856614e-001	-4.682724e+000
5.473182192745700e+002	7.282346e-003	4.693067e-001	-4.696685e+000
5.477286401930232e+002	7.291768e-003	4.529148e-001	-4.710302e+000
5.481390611114765e+002	7.301353e-003	4.364859e-001	-4.723574e+000
5.485583849129894e+002	7.311315e-003	4.196660e-001	-4.736772e+000
5.489777087145023e+002	7.321443e-003	4.028163e-001	-4.749603e+000
5.493970325160152e+002	7.331737e-003	3.859367e-001	-4.762067e+000
5.498163563175281e+002	7.342198e-003	3.690272e-001	-4.774164e+000
5.502356801190409e+002	7.352825e-003	3.520879e-001	-4.785893e+000
5.506550039205539e+002	7.363619e-003	3.351187e-001	-4.797256e+000
5.510743277220668e+002	7.374580e-003	3.181197e-001	-4.808251e+000
5.514809426607390e+002	7.385364e-003	3.016121e-001	-4.818562e+000
5.518875575994110e+002	7.396300e-003	2.850848e-001	-4.828522e+000
5.522941725380832e+002	7.407386e-003	2.685379e-001	-4.838132e+000
5.527007874767553e+002	7.418624e-003	2.519715e-001	-4.847390e+000
5.531074024154275e+002	7.430013e-003	2.353854e-001	-4.856298e+000
5.535140173540996e+002	7.441552e-003	2.187797e-001	-4.864855e+000
5.539206322927718e+002	7.453243e-003	2.021545e-001	-4.873061e+000
5.543399659539899e+002	7.465455e-003	1.849929e-001	-4.881154e+000
5.547592996152081e+002	7.477821e-003	1.678197e-001	-4.888870e+000
5.551786332764262e+002	7.490342e-003	1.506347e-001	-4.896209e+000
5.555979669376445e+002	7.503016e-003	1.334381e-001	-4.903171e+000
5.560173005988627e+002	7.515845e-003	1.162297e-001	-4.909757e+000
5.564366342600808e+002	7.528828e-003	9.900961e-002	-4.915965e+000
5.568559679212990e+002	7.541965e-003	8.177782e-002	-4.921797e+000
5.572136058370788e+002	7.553288e-003	6.707645e-002	-4.926469e+000
5.575712437528586e+002	7.564718e-003	5.237284e-002	-4.930864e+000
5.579288816686384e+002	7.576256e-003	3.766700e-002	-4.934983e+000
5.582865195844182e+002	7.587901e-003	2.295891e-002	-4.938827e+000
5.586441575001981e+002	7.599654e-003	8.248593e-003	-4.942394e+000
5.590017954159778e+002	7.611513e-003	-6.463968e-003	-4.945686e+000
5.593594333317576e+002	7.623481e-003	-2.117877e-002	-4.948701e+000
5.597794761176215e+002	7.637671e-003	-3.846119e-002	-4.951886e+000
5.601995189034853e+002	7.652002e-003	-5.573805e-002	-4.954689e+000
5.606195616893492e+002	7.666475e-003	-7.300934e-002	-4.957109e+000
5.610396044752132e+002	7.681089e-003	-9.027507e-002	-4.959147e+000
5.614596472610771e+002	7.695843e-003	-1.075352e-001	-4.960802e+000
5.618796900469409e+002	7.710739e-003	-1.247898e-001	-4.962075e+000
5.622997328328048e+002	7.725776e-003	-1.420389e-001	-4.962965e+000
5.626942858557567e+002	7.740025e-003	-1.582314e-001	-4.963450e+000
5.630888388787085e+002	7.754391e-003	-1.744111e-001	-4.963596e+000
5.634833919016604e+002	7.768875e-003	-1.905778e-001	-4.963404e+000
5.638779449246122e+002	7.783476e-003	-2.067316e-001	-4.962874e+000
5.642724979475640e+002	7.798195e-003	-2.228725e-001	-4.962005e+000
5.646670509705159e+002	7.813031e-003	-2.390004e-001	-4.960798e+000
5.650616039934678e+002	7.827985e-003	-2.551155e-001	-4.959252e+000
5.654805087153487e+002	7.843987e-003	-2.722072e-001	-4.957244e+000
5.658994134372297e+002	7.860113e-003	-2.892755e-001	-4.954855e+000
5.663183181591106e+002	7.876363e-003	-3.063203e-001	-4.952086e+000
5.667372228809917e+002	7.892737e-003	-3.233415e-001	-4.948937e+000
5.671561276028726e+002	7.909235e-003	-3.403393e-001	-4.945407e+000
5.675750323247536e+002	7.925857e-003	-3.573136e-001	-4.941496e+000
5.679939370466345e+002	7.942603e-003	-3.742644e-001	-4.937205e+000
5.684044993552107e+002	7.959132e-003	-3.908501e-001	-4.932630e+000
5.688150616637868e+002	7.975771e-003	-4.074045e-001	-4.927692e+000
5.692256239723629e+002	7.992522e-003	-4.239278e-001	-4.922391e+000
5.696361862809391e+002	8.009382e-003	-4.404198e-001	-4.916728e+000
5.700467485895152e+002	8.026354e-003	-4.568806e-001	-4.910702e+000
5.704573108980914e+002	8.043436e-003	-4.733102e-001	-4.904313e+000
5.708678732066675e+002	8.060629e-003	-4.897085e-001	-4.897561e+000
5.712624740444192e+002	8.077253e-003	-5.054357e-001	-4.890731e+000
5.716570748821707e+002	8.093971e-003	-5.211263e-001	-4.883568e+000
5.720516757199224e+002	8.110784e-003	-5.367802e-001	-4.876073e+000
5.724462765576740e+002	8.127691e-003	-5.523976e-001	-4.868245e+000
5.728408773954257e+002	8.144691e-003	-5.679784e-001	-4.860086e+000
5.732354782331772e+002	8.161786e-003	-5.835226e-001	-4.851594e+000
5.736300790709289e+002	8.178975e-003	-5.990302e-001	-4.842770e+000
5.740472045810336e+002	8.197243e-003	-6.153798e-001	-4.833084e+000
5.744643300911384e+002	8.215607e-003	-6.316800e-001	-4.823033e+000
5.748814556012432e+002	8.234067e-003	-6.479310e-001	-4.812615e+000
5.752985811113480e+002	8.252622e-003	-6.641326e-001	-4.801831e+000
5.757157066214527e+002	8.271274e-003	-6.802849e-001	-4.790681e+000
5.761328321315575e+002	8.290021e-003	-6.963878e-001	-4.779165e+000
5.765499576416622e+002	8.308863e-003	-7.124415e-001	-4.767282e+000
5.769681885031556e+002	8.327847e-003	-7.284833e-001	-4.755001e+000
5.773864193646490e+002	8.346917e-003	-7.444670e-001	-4.742359e+000
5.778046502261424e+002	8.366073e-003	-7.603926e-001	-4.729355e+000
5.782228810876358e+002	8.385315e-003	-7.762601e-001	-4.715991e+000
5.786411119491291e+002	8.404643e-003	-7.920694e-001	-4.702266e+000
5.790593428106225e+002	8.424057e-003	-8.078206e-001	-4.688179e+000
5.794775736721159e+002	8.443558e-003	-8.235137e-001	-4.673732e+000
5.798710295986404e+002	8.461976e-003	-8.382195e-001	-4.659811e+000
5.802644855251648e+002	8.480462e-003	-8.528665e-001	-4.645577e+000
5.806579414516892e+002	8.499015e-003	-8.674547e-001	-4.631029e+000
5.810513973782136e+002	8.517636e-003	-8.819841e-001	-4.616169e+000
5.814448533047380e+002	8.536323e-003	-8.964548e-001	-4.600994e+000
5.818383092312624e+002	8.555078e-003	-9.108666e-001	-4.585507e+000
5.822317651577869e+002	8.573900e-003	-9.252197e-001	-4.569705e+000
5.826543226328198e+002	8.594184e-003	-9.405659e-001	-4.552392e+000
5.830768801078527e+002	8.614536e-003	-9.558363e-001	-4.534727e+000
5.834994375828857e+002	8.634954e-003	-9.710307e-001	-4.516709e+000
5.839219950579186e+002	8.655439e-003	-9.861493e-001	-4.498339e+000
5.843445525329515e+002	8.675991e-003	-1.001192e+000	-4.479616e+000
5.847671100079845e+002	8.696609e-003	-1.016159e+000	-4.460541e+000
5.851896674830174e+002	8.717295e-003	-1.031049e+000	-4.441113e+000
5.855963192631738e+002	8.737259e-003	-1.045303e+000	-4.422087e+000
5.860029710433302e+002	8.757275e-003	-1.059479e+000	-4.402744e+000
5.864096228234865e+002	8.777342e-003	-1.073578e+000	-4.383086e+000
5.868162746036429e+002	8.797461e-003	-1.087599e+000	-4.363111e+000
5.872229263837993e+002	8.817632e-003	-1.101543e+000	-4.342821e+000
5.876295781639557e+002	8.837854e-003	-1.115409e+000	-4.322214e+000
5.880362299441121e+002	8.858128e-003	-1.129198e+000	-4.301292e+000
5.884326166733706e+002	8.877935e-003	-1.142560e+000	-4.280595e+000
5.888290034026293e+002	8.897782e-003	-1.155841e+000	-4.259608e+000
5.892253901318878e+002	8.917667e-003	-1.169041e+000	-4.238330e+000
5.896217768611465e+002	8.937592e-003	-1.182162e+000	-4.216761e+000
5.900181635904050e+002	8.957556e-003	-1.195202e+000	-4.194901e+000
5.904145503196637e+002	8.977560e-003	-1.208162e+000	-4.172751e+000
5.908109370489223e+002	8.997602e-003	-1.221041e+000	-4.150310e+000
5.912419104350545e+002	9.019434e-003	-1.234950e+000	-4.125587e+000
5.916728838211868e+002	9.041300e-003	-1.248757e+000	-4.100535e+000
5.921038572073190e+002	9.063201e-003	-1.262461e+000	-4.075151e+000
5.925348305934513e+002	9.085137e-003	-1.276062e+000	-4.049438e+000
5.929658039795835e+002	9.107107e-003	-1.289560e+000	-4.023394e+000
5.933967773657158e+002	9.129111e-003	-1.302957e+000	-3.997020e+000
5.938277507518480e+002	9.151150e-003	-1.316250e+000	-3.970316e+000
5.942365078345260e+002	9.172079e-003	-1.328759e+000	-3.944688e+000
5.946452649172039e+002	9.193029e-003	-1.341168e+000	-3.918776e+000
5.950540219998819e+002	9.213998e-003	-1.353480e+000	-3.892581e+000
5.954627790825599e+002	9.234988e-003	-1.365692e+000	-3.866103e+000
5.958715361652379e+002	9.255997e-003	-1.377805e+000	-3.839342e+000
5.962802932479158e+002	9.277027e-003	-1.389820e+000	-3.812298e+000
5.966890503305938e+002	9.298078e-003	-1.401736e+000	-3.784971e+000
5.970972572582793e+002	9.319114e-003	-1.413534e+000	-3.757403e+000
5.975054641859650e+002	9.340159e-003	-1.425227e+000	-3.729566e+000
5.979136711136506e+002	9.361214e-003	-1.436815e+000	-3.701458e+000
5.983218780413362e+002	9.382279e-003	-1.448297e+000	-3.673080e+000
5.987300849690217e+002	9.403353e-003	-1.459674e+000	-3.644433e+000
5.991382918967074e+002	9.424436e-003	-1.470946e+000	-3.615515e+000
5.995464988243930e+002	9.445528e-003	-1.482113e+000	-3.586327e+000
5.999736334305106e+002	9.467604e-003	-1.493687e+000	-3.555516e+000
6.004007680366282e+002	9.489677e-003	-1.505139e+000	-3.524426e+000
6.008279026427458e+002	9.511748e-003	-1.516470e+000	-3.493057e+000
6.012550372488635e+002	9.533818e-003	-1.527680e+000	-3.461410e+000
6.016821718549811e+002	9.555886e-003	-1.538768e+000	-3.429484e+000
6.021093064610986e+002	9.577952e-003	-1.549735e+000	-3.397279e+000
6.025364410672163e+002	9.600016e-003	-1.560580e+000	-3.364796e+000
6.028161217358131e+002	9.614458e-003	-1.567615e+000	-3.343384e+000
6.030958024044099e+002	9.628895e-003	-1.574594e+000	-3.321859e+000
6.033754830730068e+002	9.643326e-003	-1.581519e+000	-3.300220e+000
6.036551637416035e+002	9.657752e-003	-1.588388e+000	-3.278466e+000
6.039348444102003e+002	9.672173e-003	-1.595204e+000	-3.256599e+000
6.042145250787971e+002	9.686588e-003	-1.601964e+000	-3.234618e+000
6.044942057473940e+002	9.700999e-003	-1.608670e+000	-3.212524e+000
6.048009056003713e+002	9.716792e-003	-1.615967e+000	-3.188184e+000
6.052185588940907e+002	9.738288e-003	-1.625795e+000	-3.154815e+000
6.056362121878101e+002	9.759763e-003	-1.635498e+000	-3.121212e+000
6.060538654815296e+002	9.781214e-003	-1.645075e+000	-3.087373e+000
6.064715187752489e+002	9.802644e-003	-1.654526e+000	-3.053299e+000
6.068891720689684e+002	9.824051e-003	-1.663852e+000	-3.018990e+000
6.073068253626877e+002	9.845436e-003	-1.673052e+000	-2.984446e+000
6.077244786564072e+002	9.866799e-003	-1.682125e+000	-2.949667e+000
6.081296236708321e+002	9.887495e-003	-1.690806e+000	-2.915715e+000
6.085347686852570e+002	9.908159e-003	-1.699363e+000	-2.881560e+000
6.089399136996818e+002	9.928792e-003	-1.707797e+000	-2.847200e+000
6.093450587141068e+002	9.949394e-003	-1.716108e+000	-2.812637e+000
6.097502037285317e+002	9.969963e-003	-1.724296e+000	-2.777869e+000
6.101553487429566e+002	9.990501e-003	-1.732361e+000	-2.742898e+000
6.105604937573814e+002	1.001101e-002	-1.740303e+000	-2.707722e+000
