time	V(a1)	V(vout)	V(vouts2)	V(n001)
2.681530105892543e+002	7.987095e-003	-5.247027e-001	-4.916424e+000	7.961102e-003
2.682731832728063e+002	7.993843e-003	-5.293984e-001	-4.906738e+000	7.965964e-003
2.683933559563583e+002	8.000030e-003	-5.340917e-001	-4.897289e+000	7.970836e-003
2.685135286399103e+002	8.005656e-003	-5.387825e-001	-4.888076e+000	7.975718e-003
2.687287021679323e+002	8.013833e-003	-5.471742e-001	-4.874837e+000	7.984484e-003
2.689054738890607e+002	8.018940e-003	-5.540604e-001	-4.867200e+000	7.991708e-003
2.691874284000344e+002	8.024371e-003	-5.650341e-001	-4.859374e+000	8.003273e-003
2.694052285081053e+002	8.026719e-003	-5.735006e-001	-4.857997e+000	8.012243e-003
2.696461174684239e+002	8.028096e-003	-5.828514e-001	-4.862212e+000	8.022199e-003
2.699635529533057e+002	8.029267e-003	-5.951547e-001	-4.874549e+000	8.035377e-003
2.700934835137380e+002	8.029634e-003	-6.001846e-001	-4.882016e+000	8.040789e-003
2.702234140741701e+002	8.030587e-003	-6.052112e-001	-4.889391e+000	8.046212e-003
2.703533446346024e+002	8.032127e-003	-6.102347e-001	-4.896676e+000	8.051645e-003
2.704832751950345e+002	8.034254e-003	-6.152550e-001	-4.903871e+000	8.057090e-003
2.706132057554668e+002	8.036968e-003	-6.202721e-001	-4.910974e+000	8.062545e-003
2.707431363158989e+002	8.040268e-003	-6.252859e-001	-4.917986e+000	8.068011e-003
2.708730668763312e+002	8.044155e-003	-6.302966e-001	-4.924908e+000	8.073488e-003
2.710947273436008e+002	8.052928e-003	-6.388372e-001	-4.933655e+000	8.082855e-003
2.712035915641815e+002	8.058114e-003	-6.430282e-001	-4.936506e+000	8.087466e-003
2.713801431334031e+002	8.067720e-003	-6.498196e-001	-4.938538e+000	8.094962e-003
2.716617677688184e+002	8.085833e-003	-6.606439e-001	-4.937271e+000	8.106956e-003
2.718686508748410e+002	8.100929e-003	-6.685870e-001	-4.931771e+000	8.115798e-003
2.721028533379813e+002	8.119253e-003	-6.775677e-001	-4.919878e+000	8.125839e-003
2.724381356512079e+002	8.146355e-003	-6.904048e-001	-4.895091e+000	8.140271e-003
2.733304917695167e+002	8.208188e-003	-7.244493e-001	-4.811291e+000	8.179005e-003
2.736705532822610e+002	8.223305e-003	-7.373689e-001	-4.785089e+000	8.193889e-003
2.738420055201636e+002	8.228868e-003	-7.438687e-001	-4.775681e+000	8.201418e-003
2.742342019161967e+002	8.237043e-003	-7.587125e-001	-4.761762e+000	8.218702e-003
2.743710386724628e+002	8.238370e-003	-7.638802e-001	-4.760973e+000	8.224753e-003
2.745078754287289e+002	8.239653e-003	-7.690421e-001	-4.761474e+000	8.230815e-003
2.746447121849951e+002	8.240890e-003	-7.741984e-001	-4.763263e+000	8.236887e-003
2.747815489412611e+002	8.242083e-003	-7.793491e-001	-4.766342e+000	8.242969e-003
2.749183856975272e+002	8.243232e-003	-7.844940e-001	-4.770709e+000	8.249062e-003
2.750552224537934e+002	8.244335e-003	-7.896333e-001	-4.776366e+000	8.255164e-003
2.751920592100595e+002	8.245395e-003	-7.947670e-001	-4.783312e+000	8.261277e-003
2.753312783287034e+002	8.247211e-003	-7.999863e-001	-4.790819e+000	8.267507e-003
2.754704974473472e+002	8.249873e-003	-8.052001e-001	-4.797583e+000	8.273747e-003
2.756097165659911e+002	8.253379e-003	-8.104083e-001	-4.803605e+000	8.279998e-003
2.757489356846349e+002	8.257730e-003	-8.156110e-001	-4.808884e+000	8.286259e-003
2.758881548032788e+002	8.262927e-003	-8.208081e-001	-4.813421e+000	8.292530e-003
2.760273739219227e+002	8.268968e-003	-8.259996e-001	-4.817215e+000	8.298812e-003
2.761665930405666e+002	8.275853e-003	-8.311856e-001	-4.820267e+000	8.305104e-003
2.763508198304001e+002	8.286536e-003	-8.380394e-001	-4.820339e+000	8.313445e-003
2.767108260304802e+002	8.311497e-003	-8.514124e-001	-4.813296e+000	8.329797e-003
2.769859775615409e+002	8.333278e-003	-8.616075e-001	-4.798686e+000	8.342339e-003
2.772847470810930e+002	8.358170e-003	-8.726538e-001	-4.775487e+000	8.356001e-003
2.774340671186381e+002	8.371084e-003	-8.781649e-001	-4.760332e+000	8.362846e-003
2.775833871561833e+002	8.383291e-003	-8.836689e-001	-4.745112e+000	8.369702e-003
2.777327071937284e+002	8.394789e-003	-8.891659e-001	-4.729828e+000	8.376569e-003
2.778820272312735e+002	8.405579e-003	-8.946557e-001	-4.714479e+000	8.383446e-003
2.780313472688187e+002	8.415662e-003	-9.001385e-001	-4.699066e+000	8.390335e-003
2.781806673063638e+002	8.425037e-003	-9.056143e-001	-4.683589e+000	8.397234e-003
2.783299873439090e+002	8.433703e-003	-9.110829e-001	-4.668047e+000	8.404145e-003
2.786324264519299e+002	8.447503e-003	-9.221325e-001	-4.642236e+000	8.418174e-003
2.790618750715886e+002	8.459975e-003	-9.377653e-001	-4.618124e+000	8.438170e-003
2.793334122086196e+002	8.464418e-003	-9.476162e-001	-4.611161e+000	8.450857e-003
2.794915019231416e+002	8.465724e-003	-9.533369e-001	-4.611252e+000	8.458260e-003
2.796495916376637e+002	8.467278e-003	-9.590485e-001	-4.612539e+000	8.465673e-003
2.798076813521857e+002	8.469079e-003	-9.647509e-001	-4.615024e+000	8.473098e-003
2.799657710667077e+002	8.471128e-003	-9.704442e-001	-4.618707e+000	8.480534e-003
2.801238607812297e+002	8.473425e-003	-9.761284e-001	-4.623586e+000	8.487981e-003
2.802819504957518e+002	8.475969e-003	-9.818035e-001	-4.629663e+000	8.495439e-003
2.804400402102738e+002	8.478762e-003	-9.874694e-001	-4.636936e+000	8.502909e-003
2.806848170289582e+002	8.486730e-003	-9.962234e-001	-4.647151e+000	8.514496e-003
2.809295938476427e+002	8.497035e-003	-1.004957e+000	-4.652415e+000	8.526108e-003
2.811743706663270e+002	8.509677e-003	-1.013669e+000	-4.652730e+000	8.537745e-003
2.814191474850114e+002	8.524654e-003	-1.022360e+000	-4.648094e+000	8.549408e-003
2.816639243036958e+002	8.541968e-003	-1.031030e+000	-4.638508e+000	8.561096e-003
2.819087011223803e+002	8.561618e-003	-1.039680e+000	-4.623971e+000	8.572809e-003
2.821534779410646e+002	8.583604e-003	-1.048308e+000	-4.604485e+000	8.584547e-003
2.823184725755562e+002	8.598402e-003	-1.054111e+000	-4.586644e+000	8.592472e-003
2.824834672100477e+002	8.612379e-003	-1.059903e+000	-4.568616e+000	8.600408e-003
2.826484618445393e+002	8.625536e-003	-1.065685e+000	-4.550399e+000	8.608354e-003
2.828134564790308e+002	8.637874e-003	-1.071456e+000	-4.531994e+000	8.616311e-003
2.829784511135224e+002	8.649392e-003	-1.077216e+000	-4.513400e+000	8.624278e-003
2.831434457480139e+002	8.660090e-003	-1.082965e+000	-4.494619e+000	8.632257e-003
2.833084403825055e+002	8.669968e-003	-1.088703e+000	-4.475649e+000	8.640246e-003
2.835953556380718e+002	8.683386e-003	-1.098650e+000	-4.448779e+000	8.654161e-003
2.839844724196057e+002	8.695603e-003	-1.112083e+000	-4.422606e+000	8.673083e-003
2.841602696006243e+002	8.698507e-003	-1.118130e+000	-4.416087e+000	8.681650e-003
2.843360667816428e+002	8.701303e-003	-1.124163e+000	-4.411692e+000	8.690227e-003
2.845118639626613e+002	8.703991e-003	-1.130181e+000	-4.409421e+000	8.698815e-003
2.846876611436799e+002	8.706570e-003	-1.136185e+000	-4.409273e+000	8.707414e-003
2.848634583246984e+002	8.709041e-003	-1.142175e+000	-4.411250e+000	8.716025e-003
2.850392555057169e+002	8.711404e-003	-1.148151e+000	-4.415350e+000	8.724645e-003
2.852150526867355e+002	8.713659e-003	-1.154112e+000	-4.421575e+000	8.733277e-003
2.854282774809425e+002	8.718730e-003	-1.161325e+000	-4.429465e+000	8.743760e-003
2.856415022751496e+002	8.725826e-003	-1.168518e+000	-4.434259e+000	8.754258e-003
2.858547270693566e+002	8.734947e-003	-1.175692e+000	-4.435958e+000	8.764770e-003
2.860679518635636e+002	8.746093e-003	-1.182847e+000	-4.434560e+000	8.775297e-003
2.862811766577707e+002	8.759265e-003	-1.189981e+000	-4.430067e+000	8.785838e-003
2.864944014519777e+002	8.774461e-003	-1.197096e+000	-4.422477e+000	8.796394e-003
2.867076262461848e+002	8.791683e-003	-1.204192e+000	-4.411791e+000	8.806964e-003
2.868960907879206e+002	8.808499e-003	-1.210448e+000	-4.395573e+000	8.816319e-003
2.870845553296565e+002	8.824863e-003	-1.216687e+000	-4.377784e+000	8.825684e-003
2.872730198713924e+002	8.840776e-003	-1.222910e+000	-4.358426e+000	8.835058e-003
2.874614844131282e+002	8.856238e-003	-1.229117e+000	-4.337497e+000	8.844444e-003
2.876499489548640e+002	8.871250e-003	-1.235307e+000	-4.314998e+000	8.853839e-003
2.878384134965999e+002	8.885810e-003	-1.241482e+000	-4.290929e+000	8.863244e-003
2.880268780383358e+002	8.899919e-003	-1.247640e+000	-4.265290e+000	8.872660e-003
2.882606511731047e+002	8.913185e-003	-1.255252e+000	-4.236346e+000	8.884353e-003
2.884944243078736e+002	8.924536e-003	-1.262836e+000	-4.211979e+000	8.896061e-003
2.887281974426425e+002	8.933971e-003	-1.270392e+000	-4.192189e+000	8.907782e-003
2.889619705774114e+002	8.941490e-003	-1.277918e+000	-4.176976e+000	8.919518e-003
2.891957437121803e+002	8.947093e-003	-1.285416e+000	-4.166341e+000	8.931267e-003
2.894295168469492e+002	8.950780e-003	-1.292885e+000	-4.160282e+000	8.943031e-003
2.896632899817182e+002	8.952552e-003	-1.300326e+000	-4.158801e+000	8.954808e-003
2.898397947212500e+002	8.954229e-003	-1.305923e+000	-4.161844e+000	8.963709e-003
2.900162994607819e+002	8.957004e-003	-1.311505e+000	-4.164571e+000	8.972617e-003
2.901928042003137e+002	8.960876e-003	-1.317070e+000	-4.166982e+000	8.981532e-003
2.903693089398456e+002	8.965846e-003	-1.322620e+000	-4.169077e+000	8.990453e-003
2.905458136793774e+002	8.971913e-003	-1.328154e+000	-4.170857e+000	8.999382e-003
2.907223184189093e+002	8.979078e-003	-1.333671e+000	-4.172320e+000	9.008318e-003
2.908988231584411e+002	8.987340e-003	-1.339173e+000	-4.173468e+000	9.017261e-003
2.913644750621815e+002	9.017251e-003	-1.353613e+000	-4.160460e+000	9.040884e-003
2.915401745055531e+002	9.031570e-003	-1.359034e+000	-4.149580e+000	9.049809e-003
2.917158739489248e+002	9.046091e-003	-1.364439e+000	-4.136378e+000	9.058740e-003
2.918915733922964e+002	9.060814e-003	-1.369828e+000	-4.120855e+000	9.067677e-003
2.920672728356680e+002	9.075740e-003	-1.375201e+000	-4.103011e+000	9.076619e-003
2.922429722790396e+002	9.090867e-003	-1.380558e+000	-4.082846e+000	9.085568e-003
2.924186717224113e+002	9.106197e-003	-1.385899e+000	-4.060360e+000	9.094522e-003
2.925943711657829e+002	9.121729e-003	-1.391223e+000	-4.035553e+000	9.103482e-003
2.927943199084097e+002	9.137491e-003	-1.397263e+000	-4.006538e+000	9.113685e-003
2.929942686510365e+002	9.151470e-003	-1.403279e+000	-3.979839e+000	9.123895e-003
2.931942173936633e+002	9.163666e-003	-1.409272e+000	-3.955455e+000	9.134111e-003
2.933941661362902e+002	9.174079e-003	-1.415242e+000	-3.933386e+000	9.144333e-003
2.935941148789170e+002	9.182709e-003	-1.421188e+000	-3.913633e+000	9.154561e-003
2.937940636215438e+002	9.189557e-003	-1.427112e+000	-3.896194e+000	9.164796e-003
2.939940123641706e+002	9.194622e-003	-1.433012e+000	-3.881071e+000	9.175037e-003
2.942701401376214e+002	9.199780e-003	-1.441117e+000	-3.868954e+000	9.189188e-003
2.946053011178228e+002	9.204444e-003	-1.450896e+000	-3.862534e+000	9.206380e-003
2.947650370413709e+002	9.206148e-003	-1.455532e+000	-3.863449e+000	9.214578e-003
2.949247729649190e+002	9.208689e-003	-1.460154e+000	-3.864315e+000	9.222779e-003
2.950845088884672e+002	9.212066e-003	-1.464760e+000	-3.865133e+000	9.230984e-003
2.952442448120153e+002	9.216280e-003	-1.469352e+000	-3.865903e+000	9.239191e-003
2.954039807355634e+002	9.221332e-003	-1.473929e+000	-3.866624e+000	9.247401e-003
2.955637166591116e+002	9.227219e-003	-1.478491e+000	-3.867297e+000	9.255614e-003
2.957234525826597e+002	9.233944e-003	-1.483038e+000	-3.867922e+000	9.263830e-003
2.959252863340380e+002	9.244643e-003	-1.488762e+000	-3.864816e+000	9.274215e-003
2.962830139260768e+002	9.268270e-003	-1.498851e+000	-3.851135e+000	9.292631e-003
2.964045172695713e+002	9.277733e-003	-1.502263e+000	-3.843706e+000	9.298890e-003
2.965260206130658e+002	9.287477e-003	-1.505665e+000	-3.834935e+000	9.305149e-003
2.966475239565604e+002	9.297502e-003	-1.509059e+000	-3.824823e+000	9.311409e-003
2.967690273000548e+002	9.307806e-003	-1.512444e+000	-3.813370e+000	9.317671e-003
2.968905306435493e+002	9.318392e-003	-1.515821e+000	-3.800575e+000	9.323933e-003
2.970120339870438e+002	9.329258e-003	-1.519189e+000	-3.786439e+000	9.330197e-003
2.971335373305383e+002	9.340405e-003	-1.522548e+000	-3.770961e+000	9.336462e-003
2.975893038838893e+002	9.379532e-003	-1.535072e+000	-3.707639e+000	9.359972e-003
2.978296871037236e+002	9.397866e-003	-1.541625e+000	-3.672773e+000	9.372376e-003
2.979438538079292e+002	9.405776e-003	-1.544724e+000	-3.656600e+000	9.378268e-003
2.981046918244933e+002	9.415935e-003	-1.549078e+000	-3.634448e+000	9.386571e-003
2.982663935260090e+002	9.424920e-003	-1.553439e+000	-3.613456e+000	9.394919e-003
2.983412373026546e+002	9.428652e-003	-1.555451e+000	-3.604407e+000	9.398784e-003
2.984618660291148e+002	9.434104e-003	-1.558684e+000	-3.590908e+000	9.405013e-003
2.986571179043463e+002	9.441501e-003	-1.563901e+000	-3.571090e+000	9.415098e-003
2.987661844069082e+002	9.444916e-003	-1.566806e+000	-3.561247e+000	9.420731e-003
2.988470605280735e+002	9.447147e-003	-1.568954e+000	-3.554830e+000	9.424908e-003
2.989322166539934e+002	9.449244e-003	-1.571210e+000	-3.548851e+000	9.429308e-003
2.990421968999910e+002	9.451613e-003	-1.574117e+000	-3.542125e+000	9.434989e-003
2.991483059319028e+002	9.453592e-003	-1.576913e+000	-3.536794e+000	9.440470e-003
2.993975910178174e+002	9.457426e-003	-1.583457e+000	-3.527553e+000	9.453351e-003
2.996844701747817e+002	9.461398e-003	-1.590932e+000	-3.523082e+000	9.468175e-003
2.998705497227140e+002	9.464364e-003	-1.595754e+000	-3.522338e+000	9.477790e-003
2.999828333968451e+002	9.466493e-003	-1.598654e+000	-3.522347e+000	9.483594e-003
3.000658924883151e+002	9.468286e-003	-1.600793e+000	-3.522555e+000	9.487886e-003
3.001496841464513e+002	9.470317e-003	-1.602946e+000	-3.522809e+000	9.492217e-003
3.002646140130648e+002	9.473508e-003	-1.605891e+000	-3.523082e+000	9.498156e-003
3.003688715285783e+002	9.476855e-003	-1.608555e+000	-3.523063e+000	9.503543e-003
3.005380385230241e+002	9.483292e-003	-1.612865e+000	-3.522403e+000	9.512287e-003
3.006143086362289e+002	9.486624e-003	-1.614803e+000	-3.521719e+000	9.516228e-003
3.007038158334211e+002	9.490889e-003	-1.617071e+000	-3.520374e+000	9.520853e-003
3.008024160746132e+002	9.496035e-003	-1.619564e+000	-3.518264e+000	9.525949e-003
3.009142370836722e+002	9.502437e-003	-1.622382e+000	-3.514831e+000	9.531727e-003
3.010955021316563e+002	9.514053e-003	-1.626937e+000	-3.507337e+000	9.541094e-003
3.012078988786125e+002	9.521984e-003	-1.629752e+000	-3.501440e+000	9.546902e-003
3.012910344084044e+002	9.528177e-003	-1.631829e+000	-3.496169e+000	9.551197e-003
3.013747787864633e+002	9.534675e-003	-1.633915e+000	-3.490053e+000	9.555524e-003
3.014898810844482e+002	9.543983e-003	-1.636776e+000	-3.480557e+000	9.561471e-003
3.015940740162816e+002	9.552733e-003	-1.639358e+000	-3.470780e+000	9.566854e-003
3.018425086434968e+002	9.574471e-003	-1.645490e+000	-3.443989e+000	9.579687e-003
3.021449210824185e+002	9.601532e-003	-1.652897e+000	-3.404359e+000	9.595306e-003
3.024344735391940e+002	9.626611e-003	-1.659937e+000	-3.362072e+000	9.610257e-003
3.027156585232204e+002	9.648883e-003	-1.666717e+000	-3.319163e+000	9.624772e-003
3.029895790857751e+002	9.667658e-003	-1.673271e+000	-3.278327e+000	9.638908e-003
3.031574464538496e+002	9.677481e-003	-1.677262e+000	-3.254747e+000	9.647569e-003
3.032696017028085e+002	9.683290e-003	-1.679917e+000	-3.239991e+000	9.653354e-003
3.033763699978876e+002	9.688255e-003	-1.682435e+000	-3.226878e+000	9.658861e-003
3.035495752468195e+002	9.695172e-003	-1.686505e+000	-3.207370e+000	9.667792e-003
3.036642670918366e+002	9.699017e-003	-1.689190e+000	-3.195645e+000	9.673705e-003
3.037459923567263e+002	9.701426e-003	-1.691096e+000	-3.188139e+000	9.677919e-003
3.038306144733105e+002	9.703655e-003	-1.693064e+000	-3.181154e+000	9.682280e-003
3.039425258110359e+002	9.706227e-003	-1.695659e+000	-3.172938e+000	9.688048e-003
3.040479130025055e+002	9.708312e-003	-1.698094e+000	-3.166367e+000	9.693477e-003
3.042188856949157e+002	9.711158e-003	-1.702029e+000	-3.157546e+000	9.702285e-003
3.043031267858850e+002	9.712387e-003	-1.703961e+000	-3.154005e+000	9.706624e-003
3.043875392776563e+002	9.713553e-003	-1.705891e+000	-3.151209e+000	9.710970e-003
3.044925425965402e+002	9.714965e-003	-1.708284e+000	-3.148428e+000	9.716377e-003
3.045901001763304e+002	9.716297e-003	-1.710500e+000	-3.146513e+000	9.721398e-003
3.047485523384480e+002	9.718648e-003	-1.714084e+000	-3.144420e+000	9.729553e-003
3.049744028647352e+002	9.722810e-003	-1.719167e+000	-3.142727e+000	9.741172e-003
3.052755179730500e+002	9.730769e-003	-1.725881e+000	-3.141203e+000	9.756655e-003
3.054478664645818e+002	9.736952e-003	-1.729698e+000	-3.139547e+000	9.765511e-003
3.055342836871917e+002	9.740558e-003	-1.731606e+000	-3.138315e+000	9.769951e-003
3.056173677825789e+002	9.744357e-003	-1.733433e+000	-3.136667e+000	9.774218e-003
3.057088828043524e+002	9.748925e-003	-1.735440e+000	-3.134352e+000	9.778919e-003
3.057930754764985e+002	9.753482e-003	-1.737281e+000	-3.131621e+000	9.783241e-003
3.059300000457203e+002	9.761616e-003	-1.740264e+000	-3.125775e+000	9.790270e-003
3.061227156855877e+002	9.774509e-003	-1.744445e+000	-3.115466e+000	9.800158e-003
3.062025167406349e+002	9.780306e-003	-1.746170e+000	-3.110277e+000	9.804251e-003
3.062883548344501e+002	9.786815e-003	-1.748018e+000	-3.103734e+000	9.808653e-003
3.063958798175244e+002	9.795330e-003	-1.750327e+000	-3.094535e+000	9.814166e-003
3.065029057038452e+002	9.804151e-003	-1.752616e+000	-3.084153e+000	9.819650e-003
3.066764955663595e+002	9.819033e-003	-1.756315e+000	-3.065360e+000	9.828544e-003
3.067651893841532e+002	9.826831e-003	-1.758198e+000	-3.054863e+000	9.833086e-003
3.068469134330526e+002	9.834087e-003	-1.759927e+000	-3.044466e+000	9.837271e-003
3.069220936487857e+002	9.840792e-003	-1.761513e+000	-3.034431e+000	9.841119e-003
3.070017541425208e+002	9.847898e-003	-1.763189e+000	-3.023308e+000	9.845196e-003
3.071206000498023e+002	9.858438e-003	-1.765679e+000	-3.005910e+000	9.851277e-003
3.073130275510862e+002	9.875110e-003	-1.769696e+000	-2.976626e+000	9.861117e-003
3.074820505457784e+002	9.889078e-003	-1.773202e+000	-2.949974e+000	9.869756e-003
3.077588396721444e+002	9.909933e-003	-1.778894e+000	-2.905971e+000	9.883894e-003
3.080305453612780e+002	9.927301e-003	-1.784432e+000	-2.864319e+000	9.897758e-003
3.082238551766874e+002	9.937541e-003	-1.788336e+000	-2.837149e+000	9.907614e-003
3.083329794827997e+002	9.942523e-003	-1.790526e+000	-2.823081e+000	9.913176e-003
3.085099460053974e+002	9.949413e-003	-1.794061e+000	-2.802008e+000	9.922190e-003
3.086811172885796e+002	9.954770e-003	-1.797459e+000	-2.784101e+000	9.930903e-003
3.088598014371823e+002	9.959162e-003	-1.800980e+000	-2.768650e+000	9.939993e-003
3.089750849546898e+002	9.961454e-003	-1.803236e+000	-2.760515e+000	9.945854e-003
3.091618222515032e+002	9.964489e-003	-1.806874e+000	-2.749366e+000	9.955343e-003
3.093312154460514e+002	9.966785e-003	-1.810152e+000	-2.741744e+000	9.963944e-003
3.095087691973435e+002	9.969049e-003	-1.813561e+000	-2.736249e+000	9.972953e-003
3.098893758999110e+002	9.974970e-003	-1.820791e+000	-2.729647e+000	9.992244e-003
3.101869279795415e+002	9.982202e-003	-1.826364e+000	-2.726315e+000	1.000730e-002
3.104602067848688e+002	9.991925e-003	-1.831429e+000	-2.721858e+000	1.002112e-002
3.107083569213994e+002	1.000375e-002	-1.835979e+000	-2.714400e+000	1.003365e-002
3.108232788473096e+002	1.001022e-002	-1.838068e+000	-2.709249e+000	1.003944e-002
3.110094776317525e+002	1.002201e-002	-1.841438e+000	-2.699040e+000	1.004883e-002
3.111764903089397e+002	1.003385e-002	-1.844440e+000	-2.687206e+000	1.005724e-002
3.113767716541474e+002	1.004940e-002	-1.848010e+000	-2.669107e+000	1.006732e-002
3.115333172390878e+002	1.006237e-002	-1.850780e+000	-2.652245e+000	1.007519e-002
3.117465466136685e+002	1.008080e-002	-1.854529e+000	-2.626195e+000	1.008590e-002
3.120481545723591e+002	1.010734e-002	-1.859767e+000	-2.582712e+000	1.010103e-002
3.123943651607979e+002	1.013656e-002	-1.865701e+000	-2.527375e+000	1.011837e-002
3.125682413124876e+002	1.015003e-002	-1.868645e+000	-2.498578e+000	1.012707e-002
3.127037226573156e+002	1.015977e-002	-1.870920e+000	-2.476366e+000	1.013384e-002
3.129001816636987e+002	1.017250e-002	-1.874200e+000	-2.444783e+000	1.014364e-002
3.129799427169999e+002	1.017716e-002	-1.875524e+000	-2.432357e+000	1.014762e-002
3.130671752831644e+002	1.018191e-002	-1.876964e+000	-2.419292e+000	1.015197e-002
3.131738537198553e+002	1.018721e-002	-1.878717e+000	-2.403968e+000	1.015729e-002
3.132826668296503e+002	1.019206e-002	-1.880494e+000	-2.389304e+000	1.016271e-002
3.134591368464571e+002	1.019873e-002	-1.883359e+000	-2.367214e+000	1.017149e-002
3.135428909106838e+002	1.020141e-002	-1.884712e+000	-2.357560e+000	1.017565e-002
3.136262539501171e+002	1.020378e-002	-1.886050e+000	-2.348806e+000	1.017979e-002
3.137299248950542e+002	1.020636e-002	-1.887707e+000	-2.338820e+000	1.018494e-002
3.138255495553934e+002	1.020841e-002	-1.889226e+000	-2.330607e+000	1.018969e-002
3.139808797936705e+002	1.021116e-002	-1.891679e+000	-2.319123e+000	1.019739e-002
3.141341226294424e+002	1.021334e-002	-1.894083e+000	-2.309482e+000	1.020499e-002
3.143014466639725e+002	1.021536e-002	-1.896685e+000	-2.301403e+000	1.021327e-002
3.143812028514251e+002	1.021620e-002	-1.897916e+000	-2.298487e+000	1.021722e-002
3.144609590388777e+002	1.021712e-002	-1.899143e+000	-2.295842e+000	1.022116e-002
3.145407152263302e+002	1.021812e-002	-1.900364e+000	-2.293470e+000	1.022510e-002
3.146204714137828e+002	1.021920e-002	-1.901581e+000	-2.291370e+000	1.022904e-002
3.147002276012354e+002	1.022037e-002	-1.902793e+000	-2.289543e+000	1.023298e-002
3.147799837886880e+002	1.022162e-002	-1.903999e+000	-2.287988e+000	1.023691e-002
3.148597399761405e+002	1.022296e-002	-1.905201e+000	-2.286705e+000	1.024085e-002
3.149711533484135e+002	1.022523e-002	-1.906871e+000	-2.284903e+000	1.024634e-002
3.150767267418398e+002	1.022777e-002	-1.908443e+000	-2.283149e+000	1.025154e-002
3.152479969478553e+002	1.023281e-002	-1.910976e+000	-2.279948e+000	1.025996e-002
3.153677639418000e+002	1.023708e-002	-1.912737e+000	-2.277269e+000	1.026585e-002
3.154494347659095e+002	1.024036e-002	-1.913930e+000	-2.275043e+000	1.026986e-002
3.155354513286521e+002	1.024417e-002	-1.915180e+000	-2.272223e+000	1.027408e-002
3.156464993451246e+002	1.024960e-002	-1.916785e+000	-2.267880e+000	1.027953e-002
3.157536814354056e+002	1.025540e-002	-1.918325e+000	-2.262718e+000	1.028479e-002
3.159275476749332e+002	1.026595e-002	-1.920808e+000	-2.252659e+000	1.029330e-002
3.160930184888962e+002	1.027721e-002	-1.923149e+000	-2.240538e+000	1.030139e-002
3.163069000998318e+002	1.029330e-002	-1.926141e+000	-2.220601e+000	1.031184e-002
3.166009267143892e+002	1.031752e-002	-1.930201e+000	-2.186571e+000	1.032618e-002
3.167190317831463e+002	1.032790e-002	-1.931813e+000	-2.170233e+000	1.033193e-002
3.168371368519035e+002	1.033812e-002	-1.933413e+000	-2.153199e+000	1.033767e-002
3.169552419206606e+002	1.034819e-002	-1.935003e+000	-2.135467e+000	1.034341e-002
3.170733469894178e+002	1.035810e-002	-1.936582e+000	-2.117038e+000	1.034914e-002
3.171914520581750e+002	1.036786e-002	-1.938149e+000	-2.097911e+000	1.035487e-002
3.173095571269321e+002	1.037746e-002	-1.939706e+000	-2.078087e+000	1.036060e-002
3.174276621956893e+002	1.038691e-002	-1.941252e+000	-2.057565e+000	1.036632e-002
3.178340953632955e+002	1.041463e-002	-1.946486e+000	-1.989239e+000	1.038595e-002
3.181187278814656e+002	1.042961e-002	-1.950069e+000	-1.945293e+000	1.039967e-002
3.184700888258788e+002	1.044276e-002	-1.954402e+000	-1.898971e+000	1.041656e-002
3.187668192944407e+002	1.044977e-002	-1.957976e+000	-1.868940e+000	1.043078e-002
3.190672761823478e+002	1.045413e-002	-1.961523e+000	-1.846442e+000	1.044514e-002
3.191970933506772e+002	1.045518e-002	-1.963032e+000	-1.839816e+000	1.045134e-002
3.193269105190066e+002	1.045644e-002	-1.964526e+000	-1.833947e+000	1.045753e-002
3.194567276873360e+002	1.045791e-002	-1.966007e+000	-1.828833e+000	1.046371e-002
3.195865448556654e+002	1.045958e-002	-1.967473e+000	-1.824475e+000	1.046988e-002
3.197163620239948e+002	1.046146e-002	-1.968925e+000	-1.820872e+000	1.047605e-002
3.198461791923241e+002	1.046354e-002	-1.970363e+000	-1.818026e+000	1.048221e-002
3.199759963606535e+002	1.046584e-002	-1.971787e+000	-1.815935e+000	1.048836e-002
3.203860442753440e+002	1.047835e-002	-1.976199e+000	-1.805577e+000	1.050774e-002
3.206455193244057e+002	1.049022e-002	-1.978919e+000	-1.794724e+000	1.051997e-002
3.208829962505369e+002	1.050386e-002	-1.981363e+000	-1.780445e+000	1.053113e-002
3.211172678178859e+002	1.051971e-002	-1.983729e+000	-1.761242e+000	1.054212e-002
3.214253851197810e+002	1.054341e-002	-1.986773e+000	-1.727659e+000	1.055654e-002
3.216264215042471e+002	1.056003e-002	-1.988723e+000	-1.701540e+000	1.056592e-002
3.219084998625690e+002	1.058384e-002	-1.991399e+000	-1.658937e+000	1.057905e-002
3.220093679718145e+002	1.059239e-002	-1.992341e+000	-1.642264e+000	1.058374e-002
3.221102360810600e+002	1.060067e-002	-1.993275e+000	-1.625409e+000	1.058842e-002
3.222111041903054e+002	1.060867e-002	-1.994200e+000	-1.608373e+000	1.059310e-002
3.223119722995509e+002	1.061639e-002	-1.995116e+000	-1.591155e+000	1.059777e-002
3.224128404087963e+002	1.062383e-002	-1.996024e+000	-1.573755e+000	1.060244e-002
3.225137085180418e+002	1.063099e-002	-1.996923e+000	-1.556174e+000	1.060710e-002
3.226145766272873e+002	1.063788e-002	-1.997813e+000	-1.538411e+000	1.061176e-002
